gap_id,mmsi,vessel_class,flag,vessel_length_m,vessel_tonnage_gt,gap_start_timestamp,gap_start_lat,gap_start_lon,gap_start_distance_from_shore_m,gap_end_timestamp,gap_end_lat,gap_end_lon,gap_end_distance_from_shore_m,gap_hours,iuu_caught
edf05675fa3fc811d5cb23a97636d350,577101000,squid_jigger,VUT,76.07,998,2017-02-19 07:37:50+00:00,-46.948065,-60.82278,374000,2017-03-17 09:57:08+00:00,-46.87109,-60.38594167,408000,626.3166667,0
eb05b82ca24a137c7462557159bd8580,412329635,squid_jigger,CHN,69.9,1408,2019-10-06 12:27:44+00:00,42.838795,156.6282417,580000,2019-10-07 19:21:43+00:00,43.29817667,155.0342483,463000,30.88333333,0
ec5cf16884c42abbf0267355acc8b547,412439762,squid_jigger,CHN,69.9,1408,2017-09-29 02:11:47+00:00,42.59582,154.3799217,500000,2017-10-02 17:44:19+00:00,42.71072833,153.7438583,457000,87.53333333,0
c898ddb209195caa9adfe79d2e2ffa64,416029800,squid_jigger,TWN,60.725,890.01,2018-03-04 21:37:20+00:00,-46.93570667,-60.80842667,375000,2018-03-06 11:29:13+00:00,-46.96152,-60.78421167,377000,37.85,0
6b2e67396c8638b8ce2b0b7fec64229d,416046500,squid_jigger,TWN,62.5,888.16,2017-10-30 12:53:50+00:00,-17.97514167,-80.227765,590000,2017-10-31 14:10:38+00:00,-17.80498667,-80.45392,597000,25.26666667,0
f63640c3b02788a17bdcb611caacd6ea,416236800,squid_jigger,TWN,72.8,960,2019-09-22 02:09:16+00:00,43.15195167,160.892025,796000,2019-09-22 17:56:57+00:00,43.60744667,161.958925,831000,15.78333333,0
78793eee14bc4043720df7137a9a7fbf,412333275,squid_jigger,CHN,55.52,1087,2018-12-25 21:35:38+00:00,-42.14805667,-57.90346,395000,2018-12-26 22:38:52+00:00,-42.12956667,-57.99076,387000,25.05,0
6ae5f9eb4c964496a43df93350fe483f,412439618,squid_jigger,CHN,69.9,1408,2018-03-24 18:49:15+00:00,-46.642,-60.78820167,382000,2018-04-04 22:34:38+00:00,-45.36687,-59.96759833,413000,267.75,0
e59672fd2e7fe6e435138f7362c2f8c4,416004842,squid_jigger,TWN,74.55,998,2019-09-22 03:39:03+00:00,43.418665,161.5396617,817000,2019-09-22 18:10:07+00:00,43.82197333,162.0021867,817000,14.51666667,0
ad4baec8a9868675218e2de4da187cd0,412439618,squid_jigger,CHN,69.9,1408,2018-11-02 02:53:01+00:00,39.43629333,149.18056,510000,2018-11-08 17:50:50+00:00,40.66111,151.28597,504000,158.95,0
07c196e721a4f91570313df3254ac424,412439762,squid_jigger,CHN,69.9,1408,2019-07-08 04:34:22+00:00,47.02045,161.4418233,545000,2019-07-09 16:33:28+00:00,47.43,163.22,605000,35.98333333,0
60a7c5c5ed903a0d8e7087db544974cc,416180600,squid_jigger,TWN,72.88,982,2019-09-08 05:01:33+00:00,42.24082667,161.9093567,926000,2019-09-08 18:25:15+00:00,41.99298667,162.23784,965000,13.38333333,0
a51172482f3835a6a63a525b3121035a,416253700,squid_jigger,TWN,74.55,1238,2018-08-15 03:50:45+00:00,42.28408333,160.0669333,815000,2018-08-15 17:19:58+00:00,42.15540333,159.9338533,818000,13.48333333,0
80fa5012cd621b8f8cff803d2249fa6e,412331146,squid_jigger,CHN,69.9,1408,2018-01-08 10:42:19+00:00,-41.52810333,-54.05227833,483000,2018-01-13 13:41:13+00:00,-45.9468,-60.61,400000,122.9666667,0
0e83089f2a26ecea6271901813c1d3d9,416251900,squid_jigger,TWN,75.05,1182,2019-09-06 02:30:07+00:00,41.98821333,160.8176533,881000,2019-09-07 06:22:45+00:00,41.71981,162.2240133,984000,27.86666667,0
0f781090b285ede0776df00c1e4b76fc,577079000,squid_jigger,VUT,76.07,998,2018-11-12 05:24:38+00:00,40.441645,150.0598033,457000,2018-11-13 20:01:17+00:00,41.585035,150.64854,395000,38.6,0
34c96baf37377928a86664586f088129,412329635,squid_jigger,CHN,69.9,1408,2018-09-03 03:19:01+00:00,42.789575,157.14393,610000,2018-09-04 18:53:28+00:00,46.60417,158.0566133,381000,39.56666667,0
cd4c8f41630d1b24094581eede8bf4a3,577101000,squid_jigger,VUT,76.07,998,2018-10-08 04:07:49+00:00,42.20865333,153.96501,512000,2018-10-08 16:45:30+00:00,41.99777667,152.93958,482000,12.61666667,0
9512c35e87d13d8f7aab666ec6dcc485,412200335,squid_jigger,CHN,56.12,861,2018-09-29 15:10:03+00:00,-5.23122,-95.61556,659000,2018-09-30 20:14:48+00:00,-7.509286667,-91.76157333,697000,29.06666667,0
8130b596d3a45da9cdc867cad9d84e66,412328763,squid_jigger,CHN,67.68,1491,2019-03-06 18:54:56+00:00,-47.05272,-60.72370667,381000,2019-03-08 16:47:04+00:00,-47.05146667,-60.71445333,381000,45.86666667,0
0905c661396ac46629649512d4046817,416236900,squid_jigger,TWN,72.8,978,2019-08-31 00:37:30+00:00,42.12241667,161.11169,887000,2019-09-01 07:04:03+00:00,42.266965,161.2727383,885000,30.43333333,0
32909b9f784d9f87106bf2fd07b8113c,412421172,squid_jigger,CHN,65.4,1337,2019-06-24 21:40:49+00:00,-6.086066667,-84.77794667,401000,2019-06-25 22:23:44+00:00,-6.100703333,-84.62606667,385000,24.7,0
97dbd067b8508168ca0e005767f944aa,577100000,squid_jigger,VUT,76.07,998,2019-10-01 03:26:23+00:00,42.27392,159.08704,761000,2019-10-01 23:07:04+00:00,42.76789333,157.7593867,645000,19.66666667,0
023c9621b9be77d0938816816125ee26,416248500,squid_jigger,TWN,74.55,998,2019-09-04 03:55:09+00:00,41.70653333,162.3742933,994000,2019-09-04 16:12:17+00:00,42.01570667,162.4617333,976000,12.28333333,0
3012be16b025710efb4b33e8cc1cea29,416246900,squid_jigger,TWN,72.62,998,2017-01-28 18:18:53+00:00,-44.72138667,-59.74877667,381000,2017-01-30 09:33:19+00:00,-45.480265,-60.55522667,388000,39.23333333,0
48040e0d501d5c9ab6ba8262cbdf73bf,577101000,squid_jigger,VUT,76.07,998,2019-07-25 04:02:46+00:00,47.25773333,167.59472,706000,2019-07-25 16:40:29+00:00,47.45439333,167.86604,677000,12.61666667,0
5d9d96fab4ff72911bdf1717c18c2b29,412440654,squid_jigger,CHN,74.81885081,1397.782924,2019-07-02 05:26:10+00:00,43.8952,162.61188,844000,2019-07-05 12:22:50+00:00,44.46059,165.6796267,978000,78.93333333,0
f887d348caf4ab822624a67f6136cf32,412328762,squid_jigger,CHN,67.68,1494,2017-02-21 08:38:05+00:00,-46.468525,-60.78397333,387000,2017-03-16 12:58:28+00:00,-45.48465667,-60.37591,399000,556.3333333,0
9e924d50d73f77a7cfd5ca16cf79adfe,412328784,squid_jigger,CHN,58.02,1266,2018-03-04 02:34:06+00:00,-45.84082667,-60.64362667,394000,2018-03-14 09:56:00+00:00,-45.60688,-60.63789333,385000,247.35,0
0b9d9fd6ea16b5face56c3afd6b4791a,416004775,squid_jigger,TWN,72.8,1194.5,2019-11-06 20:30:16+00:00,42.9792,156.28108,550000,2019-11-07 14:51:48+00:00,42.84930667,156.16696,557000,18.35,0
3da91686dd18b9ade1c3fa06d465249f,416241600,squid_jigger,TWN,74.55,998,2019-09-05 03:56:15+00:00,41.74990667,162.414615,993000,2019-09-05 17:41:28+00:00,41.98511167,160.5896967,868000,13.75,0
5a4cee64a0b4dacbf0d802d94bce272b,416580000,squid_jigger,TWN,59.7,772,2019-09-29 03:48:13+00:00,41.76725333,161.38336,931000,2019-09-29 19:47:34+00:00,41.51959667,161.3307417,948000,15.98333333,0
13f1c77513bddcba2929d6b797784aed,412331074,squid_jigger,CHN,70.87,1673,2018-07-13 09:16:20+00:00,-43.04089,-57.36582333,475000,2018-10-20 12:22:29+00:00,-35.05861,-56.01753333,19000,2379.1,0
6e8a1a4062875892945c5fc81c89bff4,416236900,squid_jigger,TWN,72.8,978,2019-07-24 04:25:12+00:00,46.842335,167.0510283,768000,2019-07-24 16:31:15+00:00,47.38628333,167.5630683,696000,12.1,0
17a53b56c88b186ef61a0368dd027810,412439617,squid_jigger,CHN,69.9,1408,2019-07-23 03:09:06+00:00,46.73933333,167.8534133,745000,2019-07-24 22:47:26+00:00,48.21278333,164.490125,607000,43.63333333,0
dbe43cf18e4f4631f16c72ca1409a592,416031600,squid_jigger,TWN,66.7,945,2017-01-27 03:59:34+00:00,-35.59706167,1.826763333,1154000,2017-01-28 07:05:38+00:00,-35.62280667,-3.912408333,739000,27.1,0
d14a76b2cbacf2e21224ddfc661c8349,416664000,squid_jigger,TWN,60,784,2019-10-16 09:24:02+00:00,42.74954667,156.02104,558000,2019-10-17 03:14:11+00:00,42.46213333,152.5698667,422000,17.83333333,0
3a8fca63ac89b1b02d06e27b4fa15fb8,412440655,squid_jigger,CHN,69.9,1413,2018-10-09 17:33:48+00:00,42.5521,152.86224,427000,2018-10-10 14:00:46+00:00,42.24,152.7116667,449000,20.43333333,0
4697baea342c316fb98f706716edd97b,441767000,squid_jigger,KOR,66.6,859.3333333,2018-01-20 05:51:06+00:00,-45.51479833,-60.54473333,390000,2018-01-20 18:10:54+00:00,-45.72722667,-60.60597333,392000,12.31666667,0
b557af5decc1362164a71eb7190498cd,416180600,squid_jigger,TWN,72.88,982,2019-09-07 05:20:13+00:00,41.50260167,161.8670567,981000,2019-09-07 18:10:12+00:00,41.68042333,162.0632833,978000,12.81666667,0
eb57916cda3ae754590a52504249fc88,416842000,squid_jigger,TWN,64.1,845,2019-10-12 10:57:20+00:00,-16.76397333,-80.61456,545000,2019-10-14 14:52:37+00:00,-17.60725,-81.48593333,675000,51.91666667,0
a7d45244a872bae215f8913903abf24a,416004853,squid_jigger,TWN,72.62,998,2019-09-18 18:25:07+00:00,41.85053333,159.6084,824000,2019-09-20 17:34:23+00:00,43.37757333,161.1929067,798000,47.15,0
f1cd54afc63252d752f8f2ccbee018b3,416004981,squid_jigger,TWN,72.62,998,2019-07-04 03:00:37+00:00,43.36497667,166.2904,1101000,2019-07-04 17:36:58+00:00,43.44821333,166.0274967,1078000,14.6,0
f0769cc62219a47fb7902e589cd16f18,416243800,squid_jigger,TWN,74.55,998,2019-07-21 03:06:13+00:00,46.88114667,166.6229867,783000,2019-07-21 17:04:27+00:00,46.83608,167.3440533,756000,13.96666667,0
f066e01cd99767f389e13ef20634180e,412371204,squid_jigger,CHN,65.1,1253,2019-12-30 23:28:06+00:00,-18.38365167,-79.16589333,538000,2019-12-31 12:01:23+00:00,-18.3291,-79.20425,536000,12.55,0
218829e8d344a67e446d4100e9014d7a,416246900,squid_jigger,TWN,72.62,998,2018-08-19 05:37:02+00:00,42.02522667,160.5147733,860000,2018-08-30 17:34:48+00:00,42.50562333,158.7478717,722000,275.95,0
b9ce8e8faff4294cfb73dc61589fe887,416234600,squid_jigger,TWN,74.525,968,2019-11-06 19:08:22+00:00,43.13528667,158.0772533,634000,2019-11-07 13:16:49+00:00,43.04288,156.0969867,536000,18.13333333,0
da10d1934a0d13c1c2997ee1e0a106d4,412328762,squid_jigger,CHN,67.68,1494,2018-12-25 13:33:13+00:00,-46.08722667,-60.51373333,412000,2018-12-26 20:08:07+00:00,-46.07168,-60.54010667,409000,30.56666667,0
0e753b81b5baa86c170b773d8f2351b9,416251900,squid_jigger,TWN,75.05,1182,2019-07-09 04:09:13+00:00,44.26656,165.162,966000,2019-07-10 16:26:54+00:00,47.25796667,163.4978667,633000,36.28333333,0
c6d97b0aeb70924f050ae254bb99e9ac,416004186,squid_jigger,TWN,72.8,960,2019-08-16 03:50:38+00:00,41.62924833,162.3973867,1002000,2019-08-19 06:29:46+00:00,41.98911667,161.5425617,923000,74.65,0
82c3e00f14154d7c68ddc33fe6e48349,412421144,squid_jigger,CHN,67.07,1357,2019-11-25 01:50:33+00:00,-18.08077667,-81.9771,746000,2019-11-27 21:12:46+00:00,-17.73938667,-81.85610667,715000,67.36666667,0
4e6f7924f1ffc780930d5491e6c6d1b6,416004853,squid_jigger,TWN,72.62,998,2019-10-14 19:15:09+00:00,40.44576,159.8204533,953000,2019-10-16 18:49:40+00:00,41.73351333,151.1578267,419000,47.56666667,0
68b10851747de7f88e13b7ee53d8f24c,416252900,squid_jigger,TWN,74.55,1235,2019-07-21 03:44:24+00:00,46.91570667,166.7098933,775000,2019-07-21 17:12:46+00:00,46.602575,167.44517,774000,13.46666667,0
61f1bcc1374711497795264befa444f6,416580000,squid_jigger,TWN,59.7,772,2019-09-20 03:47:04+00:00,43.37885333,161.6137867,824000,2019-09-20 17:42:40+00:00,43.58106667,161.19,784000,13.91666667,0
748c67675081d1c4b89c7350cf7e611e,412371203,squid_jigger,CHN,65.1,1253,2017-03-06 06:17:19+00:00,-46.242665,-60.41179,421000,2017-03-06 18:59:08+00:00,-46.15595667,-60.47150333,417000,12.68333333,0
f9540fae93ba4f80c52f2af7ae63d723,416189700,squid_jigger,TWN,74.55,968,2019-11-13 05:00:32+00:00,41.36394,155.5641467,668000,2019-11-14 11:41:46+00:00,38.25450833,151.881985,746000,30.68333333,0
ae1fbd9f1a23c12d8253f67bf7a427cd,412217993,squid_jigger,CHN,67.85,1419,2017-02-02 16:17:20+00:00,-44.56884833,-59.701125,376000,2017-02-04 00:03:10+00:00,-42.02587333,-57.66619,389000,31.75,0
b3c3b1ce3d45ce4477c14beace2abb76,416004903,squid_jigger,TWN,74.55,998,2017-01-20 22:21:32+00:00,-44.24599667,-57.79721667,500000,2017-01-25 23:13:27+00:00,-45.43690333,-60.58529,384000,120.85,0
cc4da75f004bdf786cfc5d8cbd264857,416253700,squid_jigger,TWN,74.55,1238,2018-07-22 04:23:10+00:00,45.70848,164.85632,832000,2018-07-22 16:55:20+00:00,45.97472,164.5962667,797000,12.53333333,0
a0bd141f4dfc497e224496cf11f2061f,416046500,squid_jigger,TWN,62.5,888.16,2017-11-10 07:24:10+00:00,-17.81532667,-80.08465,566000,2017-11-11 00:06:59+00:00,-17.859775,-79.72734,540000,16.7,0
d0d9bbb2596b265a588d723757d8953c,416664000,squid_jigger,TWN,60,784,2019-08-28 05:53:03+00:00,42.559865,160.3361933,808000,2019-08-28 19:21:49+00:00,42.549225,160.5834767,823000,13.46666667,0
e1546a9f0b598372ea13e9266d406433,416243900,squid_jigger,TWN,72.8,982,2018-01-10 21:27:06+00:00,-45.53610667,-60.59442667,387000,2018-01-11 17:01:12+00:00,-45.77186667,-60.52128,400000,19.56666667,0
f5100c7bd6a620d6308af024c56f0fec,412439608,squid_jigger,CHN,69.9,1408,2019-09-01 06:17:48+00:00,42.43080167,161.357915,878000,2019-09-01 18:21:29+00:00,42.44166667,161.3766667,879000,12.05,0
bb4848a21d51b46c34cae17a3c21c44e,416251800,squid_jigger,TWN,70.375,1218,2019-10-13 21:18:49+00:00,38.90128667,160.8355867,1143000,2019-10-16 20:14:09+00:00,41.67520333,151.5036667,445000,70.91666667,0
d8a16b12519ae4de57dc6d2715e15c07,416004903,squid_jigger,TWN,74.55,998,2019-07-04 06:36:20+00:00,43.18010667,166.4751867,1126000,2019-07-07 19:03:56+00:00,43.561565,162.93876,890000,84.45,0
a32221e99ca909bfedfc2afa6abf14d6,412328762,squid_jigger,CHN,67.68,1494,2017-11-01 10:16:58+00:00,-42.92781333,-57.69849,446000,2017-11-02 22:24:15+00:00,-43.05786667,-57.556415,463000,36.11666667,0
a6980392f98fed1d1f47725e44bddc03,416004729,squid_jigger,TWN,70.175,998,2019-07-10 06:33:43+00:00,47.08653333,163.5586,651000,2019-07-11 17:39:20+00:00,46.29934167,165.5716067,816000,35.08333333,0
5b29b55ef67de17e94ad1ad063fd1d03,412439618,squid_jigger,CHN,69.9,1408,2018-07-06 11:52:32+00:00,46.10421333,161.59008,620000,2018-07-08 20:58:34+00:00,45.81127,161.981785,664000,57.1,0
6421a2b53c302f9d91b746f997e96f95,412439618,squid_jigger,CHN,69.9,1408,2018-02-28 20:07:49+00:00,-46.43226667,-60.733265,392000,2018-03-21 10:52:27+00:00,-46.12277333,-60.43464,419000,494.7333333,0
b8ba51a3b88a02cd2ee9b7b0f21030c2,441142000,squid_jigger,KOR,64.03,853,2017-11-30 21:50:31+00:00,-18.80482667,-77.247055,438000,2017-12-08 10:19:10+00:00,-17.47185,-79.50144333,494000,180.4666667,0
7708868ee508a4c0ed7ce31b0534cd62,412440654,squid_jigger,CHN,74.81885081,1397.782924,2018-09-14 04:59:36+00:00,41.60738333,160.08768,871000,2018-09-21 03:28:50+00:00,43.81872,158.6712667,613000,166.4833333,0
eeb1e444b4f125d1fdded1857e78f1cf,416004775,squid_jigger,TWN,72.8,1194.5,2019-10-06 06:28:23+00:00,43.66914667,157.4014667,553000,2019-10-08 07:16:42+00:00,43.03125,153.87252,436000,48.8,0
d797847978f253dac72dd0fdf45286c6,412328786,squid_jigger,CHN,58.92,1266,2018-11-01 08:17:05+00:00,-18.01469333,-80.82386667,642000,2018-11-02 01:54:17+00:00,-15.75445833,-81.74979333,606000,17.61666667,0
8783225c67e7696ccc28b9bcf85d8a07,412331074,squid_jigger,CHN,70.87,1673,2019-06-25 12:27:03+00:00,-6.045783333,-84.593745,380000,2019-06-26 17:41:49+00:00,-6.08104,-84.66197333,388000,29.23333333,0
3b81c756c1aaca58cc99c558ed7575e8,416505000,squid_jigger,TWN,69.735,929,2019-09-05 07:53:27+00:00,41.8536,162.0461867,964000,2019-09-09 19:06:14+00:00,42.01166667,162.3333333,969000,107.2,0
fa72612a066254fc6621cc447a6a20ac,577101000,squid_jigger,VUT,76.07,998,2019-07-28 03:34:06+00:00,47.51386667,168.9899733,628000,2019-07-28 15:39:39+00:00,48.12685167,166.86517,663000,12.08333333,0
004698040f1c1060015a2d8bcfde8417,412440654,squid_jigger,CHN,74.81885081,1397.782924,2019-07-29 08:17:23+00:00,48.50762667,168.7453333,543000,2019-07-30 13:47:05+00:00,48.63809667,168.43096,545000,29.48333333,0
3cd2e930613dc23495d1b07d35cd1f82,416004693,squid_jigger,TWN,74.55,998,2018-02-27 21:49:43+00:00,-46.660935,-60.87946333,375000,2018-03-06 09:16:39+00:00,-46.93556667,-60.82961667,374000,155.4333333,0
2d00ad94232f35f0aa09f20f32c01987,412440453,squid_jigger,CHN,67.68,1497,2017-11-14 19:21:54+00:00,-17.54263333,-80.63414,595000,2017-11-15 11:52:49+00:00,-17.59426,-80.89086167,621000,16.5,0
26b8234f3bc5fc650ab812aaf64a04d6,440179000,squid_jigger,KOR,61.28,762.3333333,2018-01-12 17:32:00+00:00,-57.50089833,-71.45736833,199000,2018-01-14 10:27:27+00:00,-52.19138,-62.32844,78000,40.91666667,0
a749884ee5d954f7e6134c4e965f4b9e,412331072,squid_jigger,CHN,67.68,1497,2018-04-21 18:04:37+00:00,-42.10312667,-58.08466667,379000,2018-04-22 22:04:26+00:00,-42.02971333,-57.96196667,383000,27.98333333,0
17475704c4b260e275271281f6d11362,412421108,squid_jigger,CHN,67.07,1363,2019-11-08 17:03:13+00:00,-18.27932667,-80.31082333,617000,2019-11-10 03:12:05+00:00,-18.68387333,-80.41363833,654000,34.13333333,0
cabc948026df833b1ba5d7d24855b731,412440654,squid_jigger,CHN,74.81885081,1397.782924,2018-09-01 06:37:46+00:00,42.41028667,158.1809067,698000,2018-09-01 19:17:57+00:00,43.07166667,156.9283333,575000,12.66666667,0
a042a148c1d5cdc07515d07bd55d424f,416243800,squid_jigger,TWN,74.55,998,2019-10-06 07:11:33+00:00,43.44074667,157.1778933,559000,2019-10-07 19:55:31+00:00,43.01486,154.7194133,478000,36.71666667,0
ed6c9929f814410e70003b0348e86ad5,440502000,squid_jigger,KOR,65.24666667,564.6,2019-12-20 23:09:58+00:00,-17.29202667,-81.58957333,665000,2019-12-22 19:39:59+00:00,-17.52981333,-79.92344,533000,44.5,0
76156d9a8c6876610935bb9b781d11fe,412331148,squid_jigger,CHN,69.9,1408,2018-01-03 09:49:56+00:00,-44.76136333,-59.80426833,380000,2018-01-05 10:41:08+00:00,-45.27833333,-60.27,389000,48.85,0
0bdb361d79bd76dcf5f0693bb48f5e31,412331089,squid_jigger,CHN,70.36376634,1449,2019-09-04 23:49:23+00:00,-3.881248333,-84.692565,381000,2019-09-26 22:07:24+00:00,-3.19268,-84.67441667,397000,526.3,0
b75782326df11dad1dc0f3811117c9bb,416842000,squid_jigger,TWN,64.1,845,2018-12-13 08:37:02+00:00,-18.292145,-79.82754167,580000,2018-12-13 23:40:53+00:00,-16.15397333,-81.54592,603000,15.05,0
5752a4fc01841432fd4ace5236833bee,416180600,squid_jigger,TWN,72.88,982,2019-07-24 03:13:11+00:00,47.276055,167.4047483,713000,2019-07-24 17:06:31+00:00,47.33374667,167.3859167,708000,13.88333333,0
b41c1f9e3027396629f8f23352c94e38,412421144,squid_jigger,CHN,67.07,1357,2019-07-30 15:23:10+00:00,-6.23008,-84.57090667,379000,2019-07-31 05:06:11+00:00,-6.049173333,-84.72565333,396000,13.71666667,0
ebdc1901028d98c29fe50460e6af8940,412271490,squid_jigger,CHN,63,1096,2017-11-03 20:10:05+00:00,-17.75465,-80.72378333,617000,2017-11-04 11:31:55+00:00,-17.7513,-80.69401667,614000,15.35,0
9c0c751b0b916e4260e823b94440e710,412420912,squid_jigger,CHN,61.14,787.5,2017-11-23 00:42:09+00:00,-19.09459667,-78.27945,527000,2017-12-04 19:14:51+00:00,-18.97231167,-78.54464667,534000,282.5333333,0
dfb5338238b26f8389717d528fdd043e,416251900,squid_jigger,TWN,75.05,1182,2019-10-14 00:30:37+00:00,39.19666667,160.5192,1100000,2019-10-15 00:26:49+00:00,42.22895667,159.14636,768000,23.93333333,0
412cce23a229067ba8059812682bbd68,412421044,squid_jigger,CHN,44.98,551,2018-02-22 00:05:00+00:00,0.70304,-111.6204517,1093000,2018-02-24 01:12:21+00:00,1.35688,-112.8919467,1067000,49.11666667,0
24b3a26a16d5c9d4ed627acb6ae9e56e,412331148,squid_jigger,CHN,69.9,1408,2018-01-30 00:33:41+00:00,-46.14532167,-60.59954667,407000,2018-01-30 16:18:08+00:00,-45.83096,-60.209485,425000,15.73333333,0
88f805259eb693f76e40ddf17a6bc673,412371203,squid_jigger,CHN,65.1,1253,2018-11-10 02:46:38+00:00,-19.78994667,-76.32565333,481000,2018-11-12 01:37:19+00:00,-19.96142333,-76.38983667,500000,46.83333333,0
58a3d045e53d547aea5fadced4aaf7a3,224405000,tuna_purse_seines,ESP,75.6,2101,2019-05-12 02:46:05+00:00,4.799241667,1.045406667,110000,2019-05-12 16:47:23+00:00,5.377486667,0.332006667,43000,14.01666667,0
b74d07c121fbbb24918eacea4177eea5,224405000,tuna_purse_seines,ESP,75.6,2101,2017-08-29 05:57:10+00:00,15.55530667,-18.13477333,110000,2017-08-29 20:36:58+00:00,14.44389333,-18.8008,140000,14.65,0
a77b01d98fc78809444658069ef1fe69,224405000,tuna_purse_seines,ESP,75.6,2101,2018-08-10 20:30:54+00:00,18.28620333,-18.19365333,210000,2018-08-17 00:50:41+00:00,15.382175,-17.648015,69000,148.3166667,0
ddca67bb3c225ba28f4f075db1de351f,224405000,tuna_purse_seines,ESP,75.6,2101,2017-07-19 06:46:56+00:00,17.99701667,-17.32454,136000,2017-07-19 21:33:34+00:00,19.16466667,-18.30573333,186000,14.76666667,0
4804ff26d0e78367420ba3f7ff47e84f,224405000,tuna_purse_seines,ESP,75.6,2101,2019-03-20 12:22:32+00:00,-3.237573333,-9.36832,755000,2019-03-23 17:34:20+00:00,-1.470006667,-5.585088333,681000,77.18333333,0
f206805781bbb16814cda50a77b743e7,224405000,tuna_purse_seines,ESP,75.6,2101,2017-08-19 06:20:17+00:00,18.20245833,-19.95650833,346000,2017-08-20 22:27:07+00:00,19.75250667,-18.05856,152000,40.1,0
1d399494fe59da437ac38777bae3fc7e,224405000,tuna_purse_seines,ESP,75.6,2101,2017-09-22 05:17:47+00:00,16.35668333,-18.72717667,220000,2017-09-22 20:23:09+00:00,17.29695667,-18.22305333,203000,15.08333333,0
