,ocean
1992,pacific
1993,atlantic
1994,pacific
1995,pacific
1996,atlantic
1997,pacific
1998,pacific
1999,pacific
2000,pacific
2001,pacific
2002,pacific
2003,pacific
2004,pacific
2005,pacific
2006,pacific
2007,pacific
2008,pacific
2009,pacific
2010,pacific
2011,pacific
2012,pacific
2013,pacific
2014,pacific
2015,pacific
2016,pacific
2017,pacific
2018,pacific
2019,atlantic
2020,pacific
2021,pacific
2022,pacific
2023,atlantic
2024,pacific
2025,atlantic
2026,atlantic
2027,pacific
2028,pacific
2029,pacific
2030,pacific
2031,pacific
2032,pacific
2033,pacific
2034,pacific
2035,pacific
2036,pacific
2037,pacific
2038,pacific
2039,atlantic
2040,atlantic
2041,pacific
2042,pacific
2043,pacific
2044,pacific
2045,pacific
2046,atlantic
2047,pacific
2048,pacific
2049,pacific
2050,pacific
2051,pacific
2052,pacific
2053,atlantic
2054,pacific
2055,pacific
2056,pacific
2057,atlantic
2058,pacific
2059,pacific
2060,pacific
2061,atlantic
2062,pacific
2063,atlantic
2064,pacific
2065,pacific
2066,pacific
2067,pacific
2068,pacific
2069,pacific
2070,pacific
2071,pacific
2072,pacific
2073,pacific
2074,pacific
2075,pacific
2076,pacific
2077,pacific
2078,pacific
2079,pacific
2080,pacific
2081,pacific
2082,pacific
2083,pacific
2084,pacific
2085,pacific
2086,pacific
2087,pacific
2088,pacific
2089,pacific
2090,pacific
2091,pacific
2092,pacific
2093,pacific
2094,pacific
2095,atlantic
2096,pacific
2097,atlantic
2098,pacific
2099,pacific
2100,pacific
2101,pacific
2102,pacific
2103,pacific
2104,pacific
2105,pacific
2106,pacific
2107,pacific
2108,atlantic
2109,pacific
2110,pacific
2111,pacific
2112,pacific
2113,pacific
2114,pacific
2115,pacific
2116,pacific
2117,pacific
2118,atlantic
2119,pacific
2120,pacific
2121,pacific
2122,pacific
2123,pacific
2124,pacific
2125,pacific
2126,atlantic
2127,pacific
2128,pacific
2129,pacific
2130,pacific
2131,pacific
2132,pacific
2133,pacific
2134,pacific
2135,pacific
2136,pacific
2137,pacific
2138,pacific
2139,pacific
2140,pacific
2141,pacific
2142,pacific
2143,pacific
2144,pacific
2145,pacific
2146,atlantic
2147,pacific
2148,pacific
2149,pacific
2150,pacific
2151,pacific
2152,pacific
2153,pacific
2154,pacific
2155,pacific
2156,atlantic
2157,pacific
2158,atlantic
2159,pacific
2160,pacific
2161,pacific
2162,pacific
2163,pacific
2164,pacific
2165,pacific
2166,pacific
2167,pacific
2168,pacific
2169,pacific
2170,pacific
2171,pacific
2172,pacific
2173,pacific
2174,pacific
2175,pacific
2176,pacific
2177,pacific
2178,pacific
2179,pacific
2180,pacific
2181,pacific
2182,pacific
2183,pacific
2184,pacific
2185,pacific
2186,atlantic
2187,pacific
2188,pacific
2189,pacific
2190,pacific
2191,atlantic
2192,pacific
2193,pacific
2194,pacific
2195,pacific
2196,atlantic
2197,pacific
2198,pacific
2199,pacific
2200,pacific
2201,pacific
2202,pacific
2203,pacific
2204,pacific
2205,pacific
2206,pacific
2207,pacific
2208,atlantic
2209,pacific
2210,pacific
2211,pacific
2212,pacific
2213,atlantic
2214,atlantic
2215,FALSE
2216,FALSE
2217,FALSE
2218,FALSE
2219,FALSE
2220,FALSE
2221,FALSE
2222,FALSE
2223,atlantic
2224,pacific
2225,pacific
2226,pacific
2227,pacific
2228,pacific
2229,pacific
2230,pacific
2231,pacific
2232,pacific
2233,pacific
2234,pacific
2235,pacific
2236,atlantic
2237,pacific
2238,FALSE
2239,pacific
2240,pacific
2241,FALSE
2242,pacific
2243,FALSE
2244,pacific
2245,FALSE
2246,atlantic
2247,atlantic
2248,indian
2249,atlantic
2250,pacific
2251,pacific
2252,atlantic
2253,FALSE
2254,atlantic
2255,pacific
2256,pacific
2257,pacific
2258,pacific
2259,pacific
2260,pacific
2261,pacific
2262,pacific
2263,pacific
2264,pacific
2265,pacific
2266,pacific
2267,pacific
2268,pacific
2269,pacific
2270,pacific
2271,pacific
2272,pacific
2273,pacific
2274,pacific
2275,atlantic
2276,atlantic
2277,FALSE
2278,FALSE
2279,FALSE
2280,FALSE
2281,atlantic
2282,atlantic
2283,atlantic
2284,atlantic
2285,FALSE
2286,atlantic
2287,atlantic
2288,pacific
2289,FALSE
2290,atlantic
2291,pacific
2292,FALSE
2293,FALSE
2294,atlantic
2295,pacific
2296,FALSE
2297,atlantic
2298,atlantic
2299,FALSE
2300,pacific
2301,pacific
2302,atlantic
2303,FALSE
2304,FALSE
2305,FALSE
2306,atlantic
2307,atlantic
2308,atlantic
2309,atlantic
2310,atlantic
2311,atlantic
2312,atlantic
2313,atlantic
2314,atlantic
2315,atlantic
2316,atlantic
2317,atlantic
2318,FALSE
2319,atlantic
2320,atlantic
2321,atlantic
2322,atlantic
2323,atlantic
2324,FALSE
2325,atlantic
2326,FALSE
2327,atlantic
2328,FALSE
2329,atlantic
2330,pacific
2331,pacific
2332,pacific
2333,atlantic
2334,pacific
2335,pacific
2336,atlantic
2337,atlantic
2338,FALSE
2339,FALSE
2340,FALSE
2341,FALSE
2342,pacific
2343,pacific
2344,atlantic
2345,pacific
2346,atlantic
2347,pacific
2348,pacific
2349,pacific
2350,pacific
2351,atlantic
2352,pacific
2353,pacific
2354,atlantic
2355,atlantic
2356,pacific
2357,atlantic
2358,FALSE
2359,atlantic
2360,atlantic
2361,atlantic
2362,FALSE
2363,FALSE
2364,FALSE
2365,pacific
2366,pacific
2367,pacific
2368,pacific
2369,pacific
2370,pacific
2371,atlantic
2372,pacific
2373,atlantic
2374,pacific
2375,pacific
2376,pacific
2377,pacific
2378,atlantic
2379,atlantic
2380,pacific
2381,FALSE
2382,atlantic
2383,FALSE
2384,atlantic
2385,FALSE
2386,FALSE
2387,FALSE
2388,FALSE
2389,atlantic
2390,FALSE
2391,FALSE
2392,FALSE
2393,FALSE
2394,pacific
2395,pacific
2396,pacific
2397,atlantic
2398,pacific
2399,atlantic
2400,atlantic
2401,atlantic
2402,FALSE
2403,FALSE
2404,atlantic
2405,atlantic
2406,atlantic
2407,FALSE
2408,atlantic
2409,FALSE
2410,atlantic
2411,FALSE
2412,FALSE
2413,FALSE
2414,atlantic
2415,FALSE
2416,atlantic
2417,FALSE
2418,FALSE
2419,atlantic
2420,atlantic
2421,FALSE
2422,indian
2423,FALSE
2424,atlantic
2425,atlantic
2426,FALSE
2427,atlantic
2428,FALSE
2429,FALSE
2430,FALSE
2431,FALSE
2432,FALSE
2433,FALSE
2434,FALSE
2435,FALSE
2436,FALSE
2437,atlantic
2438,atlantic
2439,FALSE
2440,atlantic
2441,FALSE
2442,FALSE
2443,atlantic
2444,atlantic
2445,atlantic
2446,atlantic
2447,atlantic
2448,atlantic
2449,atlantic
2450,FALSE
2451,FALSE
2452,atlantic
2453,atlantic
2454,atlantic
2455,atlantic
2456,atlantic
2457,FALSE
2458,atlantic
2459,FALSE
2460,atlantic
2461,atlantic
2462,atlantic
2463,atlantic
2464,FALSE
2465,FALSE
2466,FALSE
2467,atlantic
2468,atlantic
2469,atlantic
2470,FALSE
2471,atlantic
2472,FALSE
2473,FALSE
2474,FALSE
2475,FALSE
2476,atlantic
2477,atlantic
2478,FALSE
2479,FALSE
2480,FALSE
2481,FALSE
2482,atlantic
2483,FALSE
2484,FALSE
2485,atlantic
2486,FALSE
2487,FALSE
2488,atlantic
2489,atlantic
2490,FALSE
2491,FALSE
2492,FALSE
2493,atlantic
2494,FALSE
2495,pacific
2496,atlantic
2497,atlantic
2498,atlantic
2499,FALSE
2500,FALSE
2501,atlantic
2502,atlantic
2503,atlantic
2504,FALSE
2505,FALSE
2506,FALSE
2507,atlantic
2508,FALSE
2509,FALSE
2510,FALSE
2511,FALSE
2512,FALSE
2513,atlantic
2514,atlantic
2515,FALSE
2516,FALSE
2517,FALSE
2518,FALSE
2519,FALSE
2520,FALSE
2521,FALSE
2522,FALSE
2523,FALSE
2524,FALSE
2525,FALSE
2526,FALSE
2527,FALSE
2528,FALSE
2529,FALSE
2530,FALSE
2531,pacific
2532,FALSE
2533,FALSE
2534,FALSE
2535,FALSE
2536,FALSE
2537,FALSE
2538,FALSE
2539,FALSE
2540,atlantic
2541,FALSE
2542,FALSE
2543,FALSE
2544,FALSE
2545,atlantic
2546,atlantic
2547,pacific
2548,pacific
2549,atlantic
2550,FALSE
2551,FALSE
2552,atlantic
2553,atlantic
2554,atlantic
2555,FALSE
2556,FALSE
2557,FALSE
2558,FALSE
2559,FALSE
2560,FALSE
2561,FALSE
2562,FALSE
2563,atlantic
2564,FALSE
2565,FALSE
2566,FALSE
2567,FALSE
2568,FALSE
2569,atlantic
2570,FALSE
2571,FALSE
2572,FALSE
2573,FALSE
2574,FALSE
2575,FALSE
2576,FALSE
2577,FALSE
2578,FALSE
2579,atlantic
2580,atlantic
2581,FALSE
2582,FALSE
2583,FALSE
2584,FALSE
2585,FALSE
2586,atlantic
2587,FALSE
2588,FALSE
2589,FALSE
2590,atlantic
2591,atlantic
2592,FALSE
2593,FALSE
2594,atlantic
2595,atlantic
2596,atlantic
2597,atlantic
2598,atlantic
2599,atlantic
2600,FALSE
2601,FALSE
2602,atlantic
2603,FALSE
2604,atlantic
2605,FALSE
2606,atlantic
2607,FALSE
2608,atlantic
2609,pacific
2610,atlantic
2611,pacific
2612,pacific
2613,pacific
2614,pacific
2615,pacific
2616,atlantic
2617,pacific
2618,pacific
2619,pacific
2620,pacific
2621,pacific
2622,FALSE
2623,FALSE
2624,FALSE
2625,FALSE
2626,FALSE
2627,atlantic
2628,pacific
2629,pacific
2630,pacific
2631,pacific
2632,pacific
2633,pacific
2634,pacific
2635,FALSE
2636,FALSE
2637,indian
2638,pacific
2639,FALSE
2640,atlantic
2641,atlantic
2642,pacific
2643,pacific
2644,pacific
2645,pacific
2646,pacific
2647,atlantic
2648,FALSE
2649,pacific
2650,pacific
2651,pacific
2652,FALSE
2653,FALSE
2654,FALSE
2655,atlantic
2656,pacific
2657,pacific
2658,pacific
2659,pacific
2660,pacific
2661,pacific
2662,FALSE
2663,FALSE
2664,atlantic
2665,pacific
2666,FALSE
2667,FALSE
2668,FALSE
2669,FALSE
2670,atlantic
2671,pacific
2672,pacific
2673,pacific
2674,pacific
2675,atlantic
2676,atlantic
2677,pacific
2678,pacific
2679,pacific
2680,pacific
2681,pacific
2682,pacific
2683,pacific
2684,atlantic
2685,pacific
2686,pacific
2687,pacific
2688,pacific
2689,pacific
2690,pacific
2691,pacific
2692,pacific
2693,pacific
2694,pacific
2695,pacific
2696,pacific
2697,pacific
2698,pacific
2699,pacific
2700,pacific
2701,pacific
2702,pacific
2703,pacific
2704,pacific
2705,pacific
2706,pacific
2707,pacific
2708,pacific
2709,pacific
2710,pacific
2711,pacific
2712,pacific
2713,pacific
2714,pacific
2715,pacific
2716,pacific
2717,atlantic
2718,pacific
2719,pacific
2720,pacific
2721,pacific
2722,pacific
2723,pacific
2724,atlantic
2725,pacific
2726,pacific
2727,pacific
2728,pacific
2729,pacific
2730,pacific
2731,pacific
2732,pacific
2733,pacific
2734,pacific
2735,pacific
2736,pacific
2737,pacific
2738,pacific
2739,pacific
2740,pacific
2741,pacific
2742,pacific
2743,pacific
2744,pacific
2745,pacific
2746,pacific
2747,pacific
2748,pacific
2749,pacific
2750,pacific
2751,pacific
2752,pacific
2753,pacific
2754,pacific
2755,pacific
2756,pacific
2757,pacific
2758,FALSE
2759,pacific
2760,atlantic
2761,pacific
2762,FALSE
2763,FALSE
2764,pacific
2765,pacific
2766,pacific
2767,pacific
2768,pacific
2769,pacific
2770,pacific
2771,pacific
2772,pacific
2773,pacific
2774,pacific
2775,pacific
2776,pacific
2777,pacific
2778,pacific
2779,pacific
2780,pacific
2781,pacific
2782,pacific
2783,pacific
2784,pacific
2785,pacific
2786,pacific
2787,pacific
2788,pacific
2789,pacific
2790,pacific
2791,pacific
2792,pacific
2793,pacific
2794,pacific
2795,pacific
2796,pacific
2797,pacific
2798,pacific
2799,pacific
2800,pacific
2801,pacific
2802,pacific
2803,pacific
2804,pacific
2805,pacific
2806,pacific
2807,pacific
2808,pacific
2809,pacific
2810,pacific
2811,pacific
2812,pacific
2813,pacific
2814,atlantic
2815,atlantic
2816,atlantic
2817,pacific
2818,pacific
2819,pacific
2820,pacific
2821,pacific
2822,pacific
2823,pacific
2824,pacific
2825,pacific
2826,pacific
2827,pacific
2828,pacific
2829,pacific
2830,pacific
2831,atlantic
2832,pacific
2833,pacific
2834,pacific
2835,pacific
2836,pacific
2837,pacific
2838,pacific
2839,atlantic
2840,pacific
2841,atlantic
2842,pacific
2843,pacific
2844,pacific
2845,pacific
2846,atlantic
2847,pacific
2848,pacific
2849,pacific
2850,pacific
2851,pacific
2852,pacific
2853,pacific
2854,pacific
2855,pacific
2856,pacific
2857,pacific
2858,pacific
2859,atlantic
2860,pacific
2861,pacific
2862,pacific
2863,pacific
2864,pacific
2865,pacific
2866,pacific
2867,pacific
2868,pacific
2869,pacific
2870,pacific
2871,pacific
2872,pacific
2873,pacific
2874,atlantic
2875,pacific
2876,atlantic
2877,pacific
2878,pacific
2879,pacific
2880,pacific
2881,pacific
2882,pacific
2883,pacific
2884,pacific
2885,atlantic
2886,pacific
2887,pacific
2888,pacific
2889,pacific
2890,pacific
2891,pacific
2892,pacific
2893,pacific
2894,pacific
2895,pacific
2896,pacific
2897,pacific
2898,pacific
2899,pacific
2900,pacific
2901,pacific
2902,pacific
2903,pacific
2904,pacific
2905,pacific
2906,pacific
2907,pacific
2908,pacific
2909,pacific
2910,pacific
2911,pacific
2912,atlantic
2913,atlantic
2914,pacific
2915,pacific
2916,pacific
2917,pacific
2918,pacific
2919,pacific
2920,pacific
2921,FALSE
2922,FALSE
2923,FALSE
2924,atlantic
2925,pacific
2926,pacific
2927,pacific
2928,pacific
2929,pacific
2930,pacific
2931,atlantic
2932,pacific
2933,pacific
2934,pacific
2935,FALSE
2936,atlantic
2937,FALSE
2938,FALSE
2939,pacific
2940,pacific
2941,pacific
2942,FALSE
2943,FALSE
2944,atlantic
2945,pacific
2946,atlantic
2947,atlantic
2948,atlantic
2949,atlantic
2950,atlantic
2951,atlantic
2952,FALSE
2953,pacific
2954,pacific
2955,pacific
2956,pacific
2957,pacific
2958,pacific
2959,pacific
2960,pacific
2961,pacific
2962,pacific
2963,pacific
2964,atlantic
2965,atlantic
2966,atlantic
2967,atlantic
2968,FALSE
2969,FALSE
2970,atlantic
2971,atlantic
2972,atlantic
2973,pacific
2974,pacific
2975,pacific
2976,pacific
2977,pacific
2978,pacific
2979,atlantic
2980,FALSE
2981,atlantic
2982,FALSE
2983,FALSE
2984,atlantic
2985,FALSE
2986,FALSE
2987,FALSE
2988,atlantic
2989,FALSE
2990,atlantic
2991,FALSE
2992,FALSE
2993,FALSE
2994,pacific
2995,pacific
2996,FALSE
2997,FALSE
2998,pacific
2999,atlantic
3000,atlantic
3001,atlantic
3002,atlantic
3003,atlantic
3004,atlantic
3005,atlantic
3006,atlantic
3007,atlantic
3008,atlantic
3009,atlantic
3010,indian
3011,atlantic
3012,FALSE
3013,FALSE
3014,FALSE
3015,atlantic
3016,FALSE
3017,FALSE
3018,atlantic
3019,atlantic
3020,atlantic
3021,FALSE
3022,pacific
3023,pacific
3024,pacific
3025,pacific
3026,pacific
3027,pacific
3028,atlantic
3029,atlantic
3030,atlantic
3031,pacific
3032,pacific
3033,atlantic
3034,atlantic
3035,atlantic
3036,atlantic
3037,indian
3038,FALSE
3039,pacific
3040,atlantic
3041,atlantic
3042,FALSE
3043,pacific
3044,pacific
3045,pacific
3046,pacific
3047,pacific
3048,pacific
3049,pacific
3050,pacific
3051,atlantic
3052,atlantic
3053,atlantic
3054,pacific
3055,pacific
3056,pacific
3057,atlantic
3058,FALSE
3059,FALSE
3060,indian
3061,FALSE
3062,FALSE
3063,FALSE
3064,FALSE
3065,pacific
3066,pacific
3067,pacific
3068,pacific
3069,pacific
3070,pacific
3071,pacific
3072,atlantic
3073,indian
3074,atlantic
3075,atlantic
3076,atlantic
3077,indian
3078,atlantic
3079,atlantic
3080,atlantic
3081,atlantic
3082,FALSE
3083,FALSE
3084,FALSE
3085,FALSE
3086,FALSE
3087,atlantic
3088,FALSE
3089,FALSE
3090,atlantic
3091,FALSE
3092,FALSE
3093,FALSE
3094,FALSE
3095,FALSE
3096,indian
3097,FALSE
3098,atlantic
3099,FALSE
3100,FALSE
3101,atlantic
3102,atlantic
3103,FALSE
3104,FALSE
3105,atlantic
3106,FALSE
3107,FALSE
3108,FALSE
3109,atlantic
3110,FALSE
3111,atlantic
3112,FALSE
3113,FALSE
3114,pacific
3115,FALSE
3116,FALSE
3117,FALSE
3118,FALSE
3119,FALSE
3120,FALSE
3121,FALSE
3122,FALSE
3123,FALSE
3124,atlantic
3125,FALSE
3126,FALSE
3127,FALSE
3128,atlantic
3129,atlantic
3130,atlantic
3131,FALSE
3132,FALSE
3133,FALSE
3134,FALSE
3135,FALSE
3136,FALSE
3137,FALSE
3138,FALSE
3139,FALSE
3140,FALSE
3141,FALSE
3142,atlantic
3143,FALSE
3144,FALSE
3145,FALSE
3146,atlantic
3147,atlantic
3148,FALSE
3149,atlantic
3150,FALSE
3151,atlantic
3152,FALSE
3153,FALSE
3154,FALSE
3155,FALSE
3156,FALSE
3157,FALSE
3158,atlantic
3159,FALSE
3160,atlantic
3161,pacific
3162,pacific
3163,atlantic
3164,FALSE
3165,FALSE
3166,FALSE
3167,FALSE
3168,FALSE
3169,FALSE
3170,FALSE
3171,FALSE
3172,FALSE
3173,FALSE
3174,FALSE
3175,FALSE
3176,FALSE
3177,pacific
3178,atlantic
3179,FALSE
3180,FALSE
3181,FALSE
3182,FALSE
3183,FALSE
3184,FALSE
3185,FALSE
3186,FALSE
3187,FALSE
3188,FALSE
3189,FALSE
3190,FALSE
3191,FALSE
3192,FALSE
3193,FALSE
3194,FALSE
3195,FALSE
3196,FALSE
3197,FALSE
3198,FALSE
3199,FALSE
3200,FALSE
3201,FALSE
3202,FALSE
3203,FALSE
3204,FALSE
3205,FALSE
3206,FALSE
3207,atlantic
3208,atlantic
3209,atlantic
3210,FALSE
3211,FALSE
3212,FALSE
3213,FALSE
3214,pacific
3215,FALSE
3216,FALSE
3217,FALSE
3218,atlantic
3219,FALSE
3220,FALSE
3221,atlantic
3222,atlantic
3223,atlantic
3224,atlantic
3225,atlantic
3226,atlantic
3227,atlantic
3228,FALSE
3229,FALSE
3230,FALSE
3231,atlantic
3232,FALSE
3233,atlantic
3234,FALSE
3235,FALSE
3236,FALSE
3237,FALSE
3238,FALSE
3239,FALSE
3240,FALSE
3241,FALSE
3242,FALSE
3243,FALSE
3244,FALSE
3245,FALSE
3246,atlantic
3247,atlantic
3248,FALSE
3249,FALSE
3250,atlantic
3251,FALSE
3252,FALSE
3253,FALSE
3254,FALSE
3255,FALSE
3256,FALSE
3257,atlantic
3258,FALSE
3259,FALSE
3260,FALSE
3261,FALSE
3262,atlantic
3263,FALSE
3264,FALSE
3265,FALSE
3266,atlantic
3267,atlantic
3268,atlantic
3269,atlantic
3270,atlantic
3271,FALSE
3272,FALSE
3273,FALSE
3274,FALSE
3275,FALSE
3276,atlantic
3277,atlantic
3278,atlantic
3279,FALSE
3280,FALSE
3281,atlantic
3282,atlantic
3283,FALSE
3284,FALSE
3285,FALSE
3286,FALSE
3287,FALSE
3288,pacific
3289,pacific
3290,pacific
3291,pacific
3292,pacific
3293,pacific
3294,pacific
3295,pacific
3296,pacific
3297,pacific
3298,pacific
3299,pacific
3300,atlantic
3301,pacific
3302,pacific
3303,pacific
3304,pacific
3305,atlantic
3306,pacific
3307,pacific
3308,pacific
3309,pacific
3310,pacific
3311,pacific
3312,pacific
3313,atlantic
3314,atlantic
3315,FALSE
3316,atlantic
3317,FALSE
3318,FALSE
3319,FALSE
3320,atlantic
3321,FALSE
3322,atlantic
3323,atlantic
3324,pacific
3325,pacific
3326,pacific
3327,pacific
3328,pacific
3329,pacific
3330,pacific
3331,atlantic
3332,indian
3333,atlantic
3334,pacific
3335,pacific
3336,pacific
3337,FALSE
3338,FALSE
3339,FALSE
3340,FALSE
3341,pacific
3342,FALSE
3343,atlantic
3344,atlantic
3345,pacific
3346,atlantic
3347,FALSE
3348,atlantic
3349,pacific
3350,pacific
3351,pacific
3352,pacific
3353,pacific
3354,pacific
3355,pacific
3356,atlantic
3357,pacific
3358,pacific
3359,pacific
3360,pacific
3361,pacific
3362,pacific
3363,pacific
3364,pacific
3365,pacific
3366,pacific
3367,pacific
3368,pacific
3369,pacific
3370,atlantic
3371,pacific
3372,pacific
3373,pacific
3374,pacific
3375,pacific
3376,pacific
3377,pacific
3378,pacific
3379,pacific
3380,atlantic
3381,pacific
3382,pacific
3383,pacific
3384,pacific
3385,atlantic
3386,pacific
3387,pacific
3388,pacific
3389,pacific
3390,pacific
3391,pacific
3392,pacific
3393,pacific
3394,pacific
3395,pacific
3396,pacific
3397,pacific
3398,pacific
3399,pacific
3400,atlantic
3401,atlantic
3402,pacific
3403,pacific
3404,pacific
3405,atlantic
3406,pacific
3407,pacific
3408,pacific
3409,pacific
3410,pacific
3411,pacific
3412,pacific
3413,pacific
3414,pacific
3415,pacific
3416,pacific
3417,pacific
3418,pacific
3419,pacific
3420,pacific
3421,pacific
3422,pacific
3423,pacific
3424,pacific
3425,pacific
3426,indian
3427,FALSE
3428,FALSE
3429,pacific
3430,pacific
3431,pacific
3432,pacific
3433,pacific
3434,pacific
3435,pacific
3436,pacific
3437,pacific
3438,pacific
3439,pacific
3440,pacific
3441,pacific
3442,pacific
3443,pacific
3444,pacific
3445,pacific
3446,pacific
3447,atlantic
3448,atlantic
3449,pacific
3450,pacific
3451,pacific
3452,pacific
3453,pacific
3454,pacific
3455,pacific
3456,pacific
3457,pacific
3458,pacific
3459,pacific
3460,pacific
3461,pacific
3462,pacific
3463,pacific
3464,atlantic
3465,pacific
3466,pacific
3467,pacific
3468,pacific
3469,pacific
3470,pacific
3471,pacific
3472,atlantic
3473,atlantic
3474,atlantic
3475,pacific
3476,pacific
3477,pacific
3478,pacific
3479,pacific
3480,pacific
3481,pacific
3482,pacific
3483,pacific
3484,pacific
3485,pacific
3486,pacific
3487,pacific
3488,pacific
3489,pacific
3490,pacific
3491,pacific
3492,pacific
3493,pacific
3494,pacific
3495,pacific
3496,pacific
3497,pacific
3498,pacific
3499,pacific
3500,pacific
3501,pacific
3502,atlantic
3503,pacific
3504,pacific
3505,pacific
3506,pacific
3507,pacific
3508,pacific
3509,pacific
3510,pacific
3511,pacific
3512,pacific
3513,pacific
3514,pacific
3515,pacific
3516,pacific
3517,pacific
3518,pacific
3519,pacific
3520,pacific
3521,pacific
3522,pacific
3523,atlantic
3524,pacific
3525,pacific
3526,pacific
3527,pacific
3528,pacific
3529,pacific
3530,pacific
3531,pacific
3532,pacific
3533,pacific
3534,pacific
3535,pacific
3536,pacific
3537,pacific
3538,pacific
3539,pacific
3540,pacific
3541,pacific
3542,atlantic
3543,atlantic
3544,pacific
3545,pacific
3546,pacific
3547,pacific
3548,pacific
3549,pacific
3550,pacific
3551,pacific
3552,pacific
3553,pacific
3554,pacific
3555,pacific
3556,pacific
3557,atlantic
3558,pacific
3559,pacific
3560,pacific
3561,pacific
3562,pacific
3563,pacific
3564,pacific
3565,pacific
3566,pacific
3567,pacific
3568,pacific
3569,pacific
3570,pacific
3571,pacific
3572,pacific
3573,pacific
3574,pacific
3575,pacific
3576,pacific
3577,pacific
3578,pacific
3579,pacific
3580,pacific
3581,pacific
3582,pacific
3583,pacific
3584,pacific
3585,pacific
3586,pacific
3587,pacific
3588,pacific
3589,pacific
3590,pacific
3591,pacific
3592,pacific
3593,pacific
3594,pacific
3595,pacific
3596,pacific
3597,pacific
3598,atlantic
3599,pacific
3600,pacific
3601,pacific
3602,pacific
3603,pacific
3604,pacific
3605,atlantic
3606,pacific
3607,pacific
3608,FALSE
3609,FALSE
3610,FALSE
3611,indian
3612,FALSE
3613,atlantic
3614,pacific
3615,pacific
3616,pacific
3617,pacific
3618,pacific
3619,pacific
3620,pacific
3621,pacific
3622,pacific
3623,atlantic
3624,pacific
3625,pacific
3626,pacific
3627,pacific
3628,pacific
3629,FALSE
3630,pacific
3631,FALSE
3632,FALSE
3633,FALSE
3634,FALSE
3635,FALSE
3636,FALSE
3637,atlantic
3638,FALSE
3639,FALSE
3640,atlantic
3641,FALSE
3642,atlantic
3643,atlantic
3644,pacific
3645,pacific
3646,pacific
3647,pacific
3648,pacific
3649,pacific
3650,pacific
3651,pacific
3652,pacific
3653,pacific
3654,atlantic
3655,pacific
3656,pacific
3657,FALSE
3658,FALSE
3659,FALSE
3660,pacific
3661,FALSE
3662,FALSE
3663,FALSE
3664,atlantic
3665,FALSE
3666,FALSE
3667,atlantic
3668,pacific
3669,pacific
3670,FALSE
3671,atlantic
3672,FALSE
3673,FALSE
3674,atlantic
3675,FALSE
3676,FALSE
3677,FALSE
3678,FALSE
3679,atlantic
3680,atlantic
3681,atlantic
3682,atlantic
3683,indian
3684,atlantic
3685,atlantic
3686,FALSE
3687,atlantic
3688,FALSE
3689,atlantic
3690,FALSE
3691,atlantic
3692,FALSE
3693,FALSE
3694,FALSE
3695,pacific
3696,pacific
3697,pacific
3698,pacific
3699,pacific
3700,pacific
3701,pacific
3702,pacific
3703,atlantic
3704,atlantic
3705,pacific
3706,pacific
3707,atlantic
3708,pacific
3709,atlantic
3710,pacific
3711,pacific
3712,FALSE
3713,FALSE
3714,atlantic
3715,FALSE
3716,FALSE
3717,FALSE
3718,atlantic
3719,pacific
3720,pacific
3721,pacific
3722,atlantic
3723,pacific
3724,atlantic
3725,pacific
3726,pacific
3727,pacific
3728,pacific
3729,atlantic
3730,FALSE
3731,FALSE
3732,FALSE
3733,pacific
3734,pacific
3735,pacific
3736,pacific
3737,pacific
3738,pacific
3739,pacific
3740,pacific
3741,pacific
3742,pacific
3743,atlantic
3744,atlantic
3745,atlantic
3746,FALSE
3747,atlantic
3748,FALSE
3749,indian
3750,atlantic
3751,atlantic
3752,FALSE
3753,atlantic
3754,atlantic
3755,atlantic
3756,atlantic
3757,atlantic
3758,FALSE
3759,FALSE
3760,FALSE
3761,atlantic
3762,atlantic
3763,FALSE
3764,FALSE
3765,FALSE
3766,atlantic
3767,atlantic
3768,atlantic
3769,FALSE
3770,FALSE
3771,FALSE
3772,FALSE
3773,atlantic
3774,FALSE
3775,FALSE
3776,atlantic
3777,atlantic
3778,FALSE
3779,FALSE
3780,FALSE
3781,FALSE
3782,FALSE
3783,FALSE
3784,pacific
3785,FALSE
3786,FALSE
3787,FALSE
3788,FALSE
3789,FALSE
3790,FALSE
3791,atlantic
3792,FALSE
3793,FALSE
3794,FALSE
3795,FALSE
3796,FALSE
3797,FALSE
3798,atlantic
3799,atlantic
3800,atlantic
3801,atlantic
3802,atlantic
3803,FALSE
3804,atlantic
3805,atlantic
3806,atlantic
3807,FALSE
3808,atlantic
3809,FALSE
3810,FALSE
3811,FALSE
3812,FALSE
3813,FALSE
3814,FALSE
3815,atlantic
3816,FALSE
3817,FALSE
3818,atlantic
3819,FALSE
3820,FALSE
3821,FALSE
3822,atlantic
3823,FALSE
3824,FALSE
3825,FALSE
3826,FALSE
3827,FALSE
3828,FALSE
3829,FALSE
3830,FALSE
3831,FALSE
3832,FALSE
3833,atlantic
3834,FALSE
3835,atlantic
3836,atlantic
3837,FALSE
3838,FALSE
3839,FALSE
3840,atlantic
3841,FALSE
3842,FALSE
3843,atlantic
3844,FALSE
3845,FALSE
3846,atlantic
3847,FALSE
3848,FALSE
3849,atlantic
3850,FALSE
3851,FALSE
3852,atlantic
3853,FALSE
3854,FALSE
3855,FALSE
3856,FALSE
3857,FALSE
3858,pacific
3859,FALSE
3860,FALSE
