,ocean
1908,atlantic
1909,atlantic
1910,atlantic
1911,atlantic
1912,atlantic
1913,atlantic
1914,atlantic
1915,atlantic
1916,FALSE
1917,atlantic
1918,atlantic
1919,FALSE
1920,atlantic
1921,atlantic
1922,atlantic
1923,atlantic
1924,atlantic
1925,atlantic
1926,atlantic
1927,atlantic
1928,atlantic
1929,FALSE
1930,atlantic
1931,arctic
1932,atlantic
1933,atlantic
1934,atlantic
1935,atlantic
1936,atlantic
1937,pacific
1938,atlantic
1939,atlantic
1940,pacific
1941,atlantic
1942,atlantic
1943,FALSE
1944,atlantic
1945,atlantic
1946,FALSE
1947,pacific
1948,atlantic
1949,atlantic
1950,atlantic
1951,atlantic
1952,pacific
1953,atlantic
1954,atlantic
1955,atlantic
1956,atlantic
1957,atlantic
1958,atlantic
1959,atlantic
1960,FALSE
1961,atlantic
1962,atlantic
1963,atlantic
1964,atlantic
1965,atlantic
1966,atlantic
1967,atlantic
1968,atlantic
1969,atlantic
1970,atlantic
1971,atlantic
1972,FALSE
1973,atlantic
1974,atlantic
1975,atlantic
1976,atlantic
1977,atlantic
1978,FALSE
1979,atlantic
1980,atlantic
1981,atlantic
1982,atlantic
1983,atlantic
1984,atlantic
1985,atlantic
1986,atlantic
1987,atlantic
1988,atlantic
1989,atlantic
1990,atlantic
1991,atlantic
1992,pacific
1993,arctic
1994,atlantic
1995,atlantic
1996,atlantic
1997,atlantic
1998,FALSE
1999,atlantic
2000,atlantic
2001,atlantic
2002,pacific
2003,pacific
2004,atlantic
2005,atlantic
2006,atlantic
2007,FALSE
2008,atlantic
2009,atlantic
2010,atlantic
2011,atlantic
2012,atlantic
2013,atlantic
2014,atlantic
2015,atlantic
2016,atlantic
2017,atlantic
2018,atlantic
2019,atlantic
2020,atlantic
2021,pacific
2022,pacific
2023,atlantic
2024,atlantic
2025,atlantic
2026,pacific
2027,atlantic
2028,atlantic
2029,atlantic
2030,atlantic
2031,atlantic
2032,atlantic
2033,atlantic
2034,atlantic
2035,atlantic
2036,atlantic
2037,atlantic
2038,atlantic
2039,atlantic
2040,atlantic
2041,atlantic
2042,atlantic
2043,atlantic
2044,atlantic
2045,atlantic
2046,atlantic
2047,atlantic
2048,atlantic
2049,indian
2050,atlantic
2051,atlantic
2052,atlantic
2053,pacific
2054,atlantic
2055,atlantic
2056,atlantic
2057,atlantic
2058,atlantic
2059,atlantic
2060,atlantic
2061,atlantic
2062,atlantic
2063,atlantic
2064,atlantic
2065,atlantic
2066,atlantic
2067,atlantic
2068,atlantic
2069,pacific
2070,atlantic
2071,pacific
2072,FALSE
2073,atlantic
2074,atlantic
2075,atlantic
2076,atlantic
2077,atlantic
2078,arctic
2079,atlantic
2080,atlantic
2081,indian
2082,pacific
2083,atlantic
2084,pacific
2085,atlantic
2086,atlantic
2087,atlantic
2088,pacific
2089,atlantic
2090,pacific
2091,pacific
2092,atlantic
2093,atlantic
2094,atlantic
2095,atlantic
2096,arctic
2097,FALSE
2098,atlantic
2099,FALSE
2100,atlantic
2101,atlantic
2102,atlantic
2103,pacific
2104,atlantic
2105,arctic
2106,FALSE
2107,atlantic
2108,atlantic
2109,pacific
2110,atlantic
2111,atlantic
2112,atlantic
2113,atlantic
2114,atlantic
2115,atlantic
2116,pacific
2117,atlantic
2118,atlantic
2119,atlantic
2120,atlantic
2121,atlantic
2122,FALSE
2123,atlantic
2124,atlantic
2125,atlantic
2126,atlantic
2127,atlantic
2128,atlantic
2129,FALSE
2130,atlantic
2131,atlantic
2132,atlantic
2133,atlantic
2134,atlantic
2135,atlantic
2136,atlantic
2137,atlantic
2138,FALSE
2139,atlantic
2140,atlantic
2141,atlantic
2142,atlantic
2143,atlantic
2144,arctic
2145,atlantic
2146,atlantic
2147,atlantic
2148,atlantic
2149,atlantic
2150,atlantic
2151,atlantic
2152,atlantic
2153,atlantic
2154,atlantic
2155,atlantic
2156,atlantic
2157,atlantic
2158,atlantic
2159,atlantic
2160,atlantic
2161,atlantic
2162,atlantic
2163,atlantic
2164,atlantic
2165,atlantic
2166,atlantic
2167,atlantic
2168,FALSE
2169,atlantic
2170,atlantic
2171,atlantic
2172,atlantic
2173,atlantic
2174,atlantic
2175,FALSE
2176,atlantic
2177,atlantic
2178,atlantic
2179,atlantic
2180,atlantic
2181,pacific
2182,atlantic
2183,atlantic
2184,arctic
2185,atlantic
2186,atlantic
2187,atlantic
2188,atlantic
2189,atlantic
2190,atlantic
2191,atlantic
2192,atlantic
2193,atlantic
2194,atlantic
2195,atlantic
2196,atlantic
2197,FALSE
2198,atlantic
2199,atlantic
2200,atlantic
2201,atlantic
2202,atlantic
2203,atlantic
2204,atlantic
2205,FALSE
2206,atlantic
2207,atlantic
2208,FALSE
2209,pacific
2210,atlantic
2211,atlantic
2212,FALSE
2213,atlantic
2214,atlantic
2215,atlantic
2216,atlantic
2217,atlantic
2218,FALSE
2219,pacific
2220,atlantic
2221,atlantic
2222,atlantic
2223,indian
2224,atlantic
2225,atlantic
2226,atlantic
2227,FALSE
2228,atlantic
2229,atlantic
2230,atlantic
2231,atlantic
2232,FALSE
2233,atlantic
2234,FALSE
2235,atlantic
2236,pacific
2237,atlantic
2238,atlantic
2239,atlantic
2240,atlantic
2241,atlantic
2242,atlantic
2243,atlantic
2244,atlantic
2245,atlantic
2246,atlantic
2247,atlantic
2248,pacific
2249,atlantic
2250,atlantic
2251,atlantic
2252,atlantic
2253,atlantic
2254,atlantic
2255,arctic
2256,atlantic
2257,FALSE
2258,atlantic
2259,FALSE
2260,atlantic
2261,atlantic
2262,atlantic
2263,atlantic
2264,atlantic
2265,atlantic
2266,atlantic
2267,atlantic
2268,atlantic
2269,pacific
2270,atlantic
2271,atlantic
2272,atlantic
2273,atlantic
2274,atlantic
2275,atlantic
2276,atlantic
2277,atlantic
2278,pacific
2279,atlantic
2280,atlantic
2281,FALSE
2282,atlantic
2283,arctic
2284,atlantic
2285,atlantic
2286,atlantic
2287,atlantic
2288,atlantic
2289,atlantic
2290,atlantic
2291,atlantic
2292,atlantic
2293,atlantic
2294,atlantic
2295,atlantic
2296,atlantic
2297,atlantic
2298,atlantic
2299,atlantic
2300,atlantic
2301,atlantic
2302,pacific
2303,atlantic
2304,atlantic
2305,atlantic
2306,FALSE
2307,atlantic
2308,atlantic
2309,atlantic
2310,atlantic
2311,atlantic
2312,FALSE
2313,atlantic
2314,FALSE
2315,atlantic
2316,atlantic
2317,atlantic
2318,FALSE
2319,atlantic
2320,pacific
2321,atlantic
2322,atlantic
2323,atlantic
2324,atlantic
2325,atlantic
2326,pacific
2327,atlantic
2328,atlantic
2329,atlantic
2330,atlantic
2331,atlantic
2332,atlantic
2333,atlantic
2334,atlantic
2335,atlantic
2336,atlantic
2337,atlantic
2338,FALSE
2339,pacific
2340,atlantic
2341,atlantic
2342,atlantic
2343,atlantic
2344,atlantic
2345,atlantic
2346,atlantic
2347,atlantic
2348,atlantic
2349,FALSE
2350,atlantic
2351,atlantic
2352,atlantic
2353,atlantic
2354,atlantic
2355,atlantic
2356,pacific
2357,atlantic
2358,pacific
2359,atlantic
2360,atlantic
2361,atlantic
2362,atlantic
2363,atlantic
2364,atlantic
2365,atlantic
2366,atlantic
2367,atlantic
2368,atlantic
2369,atlantic
2370,atlantic
2371,atlantic
2372,atlantic
2373,atlantic
2374,atlantic
2375,atlantic
2376,atlantic
2377,atlantic
2378,atlantic
2379,atlantic
2380,atlantic
2381,atlantic
2382,atlantic
2383,atlantic
2384,atlantic
2385,atlantic
2386,atlantic
2387,atlantic
2388,atlantic
2389,atlantic
2390,atlantic
2391,atlantic
2392,atlantic
2393,atlantic
2394,atlantic
2395,atlantic
2396,atlantic
2397,atlantic
2398,atlantic
2399,atlantic
2400,atlantic
2401,atlantic
2402,atlantic
2403,atlantic
2404,atlantic
2405,atlantic
2406,atlantic
2407,atlantic
2408,atlantic
2409,atlantic
2410,atlantic
2411,atlantic
2412,atlantic
2413,atlantic
2414,atlantic
2415,atlantic
2416,atlantic
2417,atlantic
2418,atlantic
2419,atlantic
2420,atlantic
2421,atlantic
2422,atlantic
2423,atlantic
2424,atlantic
2425,atlantic
2426,atlantic
2427,atlantic
2428,atlantic
2429,atlantic
2430,atlantic
2431,atlantic
2432,atlantic
2433,atlantic
2434,atlantic
2435,atlantic
2436,atlantic
2437,atlantic
2438,atlantic
2439,atlantic
2440,atlantic
2441,atlantic
2442,atlantic
2443,atlantic
2444,atlantic
2445,atlantic
2446,atlantic
2447,atlantic
2448,atlantic
2449,atlantic
2450,atlantic
2451,atlantic
2452,atlantic
2453,atlantic
2454,atlantic
2455,arctic
2456,atlantic
2457,atlantic
2458,atlantic
2459,atlantic
2460,atlantic
2461,atlantic
2462,atlantic
2463,arctic
2464,arctic
2465,arctic
2466,atlantic
2467,arctic
2468,pacific
2469,arctic
2470,arctic
2471,pacific
2472,arctic
2473,pacific
2474,atlantic
2475,arctic
2476,arctic
2477,FALSE
2478,FALSE
2479,FALSE
2480,FALSE
2481,atlantic
2482,atlantic
2483,atlantic
2484,atlantic
2485,atlantic
2486,atlantic
2487,atlantic
2488,arctic
2489,arctic
2490,FALSE
2491,FALSE
2492,atlantic
2493,FALSE
2494,FALSE
2495,FALSE
2496,pacific
2497,atlantic
2498,FALSE
2499,FALSE
2500,FALSE
2501,FALSE
2502,FALSE
2503,FALSE
2504,atlantic
2505,FALSE
2506,atlantic
2507,FALSE
2508,FALSE
2509,FALSE
2510,FALSE
2511,FALSE
2512,FALSE
2513,FALSE
2514,FALSE
2515,atlantic
2516,atlantic
2517,atlantic
2518,atlantic
2519,atlantic
2520,atlantic
2521,atlantic
2522,atlantic
2523,atlantic
2524,atlantic
2525,atlantic
2526,atlantic
2527,atlantic
2528,atlantic
2529,atlantic
2530,atlantic
2531,atlantic
2532,atlantic
2533,atlantic
2534,atlantic
2535,atlantic
2536,atlantic
2537,atlantic
2538,atlantic
2539,atlantic
2540,atlantic
2541,atlantic
2542,atlantic
2543,atlantic
2544,atlantic
2545,atlantic
2546,atlantic
2547,atlantic
2548,atlantic
2549,atlantic
2550,atlantic
2551,atlantic
2552,atlantic
2553,atlantic
2554,atlantic
2555,atlantic
2556,atlantic
2557,atlantic
2558,atlantic
2559,atlantic
2560,atlantic
2561,atlantic
2562,atlantic
2563,atlantic
2564,atlantic
2565,atlantic
2566,atlantic
2567,atlantic
2568,atlantic
2569,atlantic
2570,atlantic
2571,atlantic
2572,atlantic
2573,atlantic
2574,atlantic
2575,atlantic
2576,atlantic
2577,atlantic
2578,atlantic
2579,atlantic
2580,atlantic
2581,atlantic
2582,atlantic
2583,atlantic
2584,atlantic
2585,atlantic
2586,atlantic
2587,atlantic
2588,atlantic
2589,atlantic
2590,atlantic
2591,atlantic
2592,atlantic
2593,atlantic
2594,atlantic
2595,atlantic
2596,atlantic
2597,atlantic
2598,atlantic
2599,atlantic
2600,atlantic
2601,atlantic
2602,atlantic
2603,atlantic
2604,atlantic
2605,atlantic
2606,atlantic
2607,atlantic
2608,atlantic
2609,atlantic
2610,atlantic
2611,atlantic
2612,atlantic
2613,atlantic
2614,atlantic
2615,atlantic
2616,atlantic
2617,atlantic
2618,atlantic
2619,atlantic
2620,atlantic
2621,atlantic
2622,atlantic
2623,atlantic
2624,atlantic
2625,atlantic
2626,atlantic
2627,atlantic
2628,atlantic
2629,atlantic
2630,FALSE
2631,atlantic
2632,atlantic
2633,atlantic
2634,atlantic
2635,atlantic
2636,atlantic
2637,atlantic
2638,atlantic
2639,atlantic
2640,atlantic
2641,atlantic
2642,atlantic
2643,atlantic
2644,atlantic
2645,atlantic
2646,atlantic
2647,atlantic
2648,atlantic
2649,atlantic
2650,atlantic
2651,pacific
2652,indian
2653,indian
2654,indian
2655,pacific
2656,pacific
2657,indian
2658,indian
2659,pacific
2660,pacific
2661,pacific
2662,pacific
2663,pacific
2664,pacific
2665,pacific
2666,pacific
2667,pacific
2668,FALSE
2669,atlantic
2670,indian
2671,indian
2672,atlantic
2673,atlantic
2674,atlantic
2675,atlantic
2676,atlantic
2677,atlantic
2678,atlantic
2679,atlantic
2680,atlantic
2681,atlantic
2682,atlantic
2683,atlantic
2684,atlantic
2685,atlantic
2686,atlantic
2687,atlantic
2688,atlantic
2689,atlantic
2690,atlantic
2691,atlantic
2692,atlantic
2693,atlantic
2694,atlantic
2695,atlantic
2696,atlantic
2697,atlantic
2698,atlantic
2699,atlantic
2700,atlantic
2701,atlantic
2702,pacific
2703,pacific
2704,atlantic
2705,FALSE
2706,arctic
2707,atlantic
2708,atlantic
2709,atlantic
2710,arctic
2711,atlantic
2712,atlantic
2713,atlantic
2714,atlantic
2715,atlantic
2716,pacific
2717,atlantic
2718,atlantic
2719,atlantic
2720,atlantic
2721,arctic
2722,atlantic
2723,atlantic
2724,atlantic
2725,atlantic
2726,atlantic
2727,atlantic
2728,arctic
2729,atlantic
2730,atlantic
2731,atlantic
2732,atlantic
2733,pacific
2734,atlantic
2735,atlantic
2736,atlantic
2737,atlantic
2738,atlantic
2739,atlantic
2740,arctic
2741,atlantic
2742,atlantic
2743,arctic
2744,atlantic
2745,arctic
2746,pacific
2747,atlantic
2748,arctic
2749,FALSE
2750,atlantic
2751,pacific
2752,atlantic
2753,atlantic
2754,atlantic
2755,arctic
2756,arctic
2757,atlantic
2758,pacific
2759,atlantic
2760,FALSE
2761,indian
2762,atlantic
2763,arctic
2764,atlantic
2765,atlantic
2766,atlantic
2767,atlantic
2768,atlantic
2769,atlantic
2770,indian
2771,atlantic
2772,atlantic
2773,pacific
2774,atlantic
2775,atlantic
2776,atlantic
2777,atlantic
2778,atlantic
2779,atlantic
2780,atlantic
2781,pacific
2782,atlantic
2783,FALSE
2784,atlantic
2785,FALSE
2786,atlantic
2787,atlantic
2788,atlantic
2789,arctic
2790,atlantic
2791,atlantic
2792,atlantic
2793,atlantic
2794,atlantic
2795,FALSE
2796,atlantic
2797,atlantic
2798,atlantic
2799,atlantic
2800,atlantic
2801,atlantic
2802,atlantic
2803,atlantic
2804,atlantic
2805,atlantic
2806,atlantic
2807,atlantic
2808,pacific
2809,atlantic
2810,atlantic
2811,atlantic
2812,atlantic
2813,atlantic
2814,pacific
2815,pacific
2816,atlantic
2817,atlantic
2818,atlantic
2819,atlantic
2820,FALSE
2821,pacific
2822,atlantic
2823,pacific
2824,atlantic
2825,atlantic
2826,arctic
2827,atlantic
2828,atlantic
2829,atlantic
2830,atlantic
2831,FALSE
2832,atlantic
2833,atlantic
2834,atlantic
2835,atlantic
2836,atlantic
2837,atlantic
2838,atlantic
2839,atlantic
2840,atlantic
2841,atlantic
2842,atlantic
2843,atlantic
2844,FALSE
2845,atlantic
2846,atlantic
2847,FALSE
2848,atlantic
2849,atlantic
2850,FALSE
2851,atlantic
2852,atlantic
2853,atlantic
2854,FALSE
2855,atlantic
2856,atlantic
2857,atlantic
2858,arctic
2859,atlantic
2860,atlantic
2861,atlantic
2862,atlantic
2863,atlantic
2864,atlantic
2865,atlantic
2866,atlantic
2867,atlantic
2868,atlantic
2869,atlantic
2870,atlantic
2871,atlantic
2872,FALSE
2873,atlantic
2874,atlantic
2875,atlantic
2876,atlantic
2877,atlantic
2878,atlantic
2879,atlantic
2880,atlantic
2881,atlantic
2882,atlantic
2883,arctic
2884,atlantic
2885,atlantic
2886,atlantic
2887,indian
2888,atlantic
2889,atlantic
2890,atlantic
2891,atlantic
2892,atlantic
2893,atlantic
2894,atlantic
2895,atlantic
2896,atlantic
2897,atlantic
2898,atlantic
2899,atlantic
2900,atlantic
2901,atlantic
2902,atlantic
2903,atlantic
2904,atlantic
2905,atlantic
2906,FALSE
2907,FALSE
2908,atlantic
2909,atlantic
2910,atlantic
2911,atlantic
2912,atlantic
2913,atlantic
2914,atlantic
2915,atlantic
2916,atlantic
2917,atlantic
2918,atlantic
2919,atlantic
2920,atlantic
2921,atlantic
2922,atlantic
2923,atlantic
2924,pacific
2925,atlantic
2926,atlantic
2927,atlantic
2928,pacific
2929,atlantic
2930,pacific
2931,atlantic
2932,atlantic
2933,FALSE
2934,FALSE
2935,atlantic
2936,FALSE
2937,atlantic
2938,atlantic
2939,atlantic
2940,pacific
2941,atlantic
2942,FALSE
2943,atlantic
2944,atlantic
2945,atlantic
2946,atlantic
2947,atlantic
2948,atlantic
2949,FALSE
2950,atlantic
2951,atlantic
2952,arctic
2953,FALSE
2954,FALSE
2955,atlantic
2956,atlantic
2957,atlantic
2958,atlantic
2959,atlantic
2960,atlantic
2961,arctic
2962,atlantic
2963,atlantic
2964,atlantic
2965,atlantic
2966,FALSE
2967,atlantic
2968,atlantic
2969,atlantic
2970,atlantic
2971,atlantic
2972,atlantic
2973,atlantic
2974,atlantic
2975,atlantic
2976,atlantic
2977,atlantic
2978,atlantic
2979,pacific
2980,atlantic
2981,atlantic
2982,atlantic
2983,atlantic
2984,atlantic
2985,atlantic
2986,atlantic
2987,atlantic
2988,atlantic
2989,indian
2990,pacific
2991,atlantic
2992,FALSE
2993,atlantic
2994,atlantic
2995,atlantic
2996,atlantic
2997,atlantic
2998,atlantic
2999,pacific
3000,atlantic
3001,atlantic
3002,atlantic
3003,atlantic
3004,atlantic
3005,atlantic
3006,atlantic
3007,FALSE
3008,atlantic
3009,atlantic
3010,pacific
3011,atlantic
3012,atlantic
3013,atlantic
3014,atlantic
3015,FALSE
3016,pacific
3017,atlantic
3018,pacific
3019,atlantic
3020,atlantic
3021,pacific
3022,FALSE
3023,atlantic
3024,atlantic
3025,atlantic
3026,arctic
3027,atlantic
3028,atlantic
3029,atlantic
3030,atlantic
3031,atlantic
3032,atlantic
3033,atlantic
3034,atlantic
3035,atlantic
3036,atlantic
3037,atlantic
3038,atlantic
3039,atlantic
3040,arctic
3041,atlantic
3042,atlantic
3043,atlantic
3044,atlantic
3045,atlantic
3046,pacific
3047,pacific
3048,atlantic
3049,atlantic
3050,atlantic
3051,atlantic
3052,atlantic
3053,atlantic
3054,atlantic
3055,atlantic
3056,FALSE
3057,atlantic
3058,atlantic
3059,pacific
3060,FALSE
3061,FALSE
3062,atlantic
3063,atlantic
3064,atlantic
3065,atlantic
3066,atlantic
3067,pacific
3068,FALSE
3069,atlantic
3070,atlantic
3071,atlantic
3072,atlantic
3073,atlantic
3074,atlantic
3075,atlantic
3076,FALSE
3077,atlantic
3078,atlantic
3079,arctic
3080,atlantic
3081,pacific
3082,atlantic
3083,atlantic
3084,atlantic
3085,atlantic
3086,atlantic
3087,atlantic
3088,FALSE
3089,atlantic
3090,atlantic
3091,arctic
3092,atlantic
3093,pacific
3094,atlantic
3095,atlantic
3096,atlantic
3097,atlantic
3098,atlantic
3099,pacific
3100,atlantic
3101,pacific
3102,atlantic
3103,atlantic
3104,arctic
3105,atlantic
3106,atlantic
3107,atlantic
3108,atlantic
3109,atlantic
3110,atlantic
3111,atlantic
3112,FALSE
3113,atlantic
3114,atlantic
3115,atlantic
3116,atlantic
3117,pacific
3118,atlantic
3119,atlantic
3120,atlantic
3121,FALSE
3122,atlantic
3123,atlantic
3124,atlantic
3125,pacific
3126,atlantic
3127,atlantic
3128,atlantic
3129,atlantic
3130,atlantic
3131,atlantic
3132,atlantic
3133,atlantic
3134,atlantic
3135,atlantic
3136,atlantic
3137,atlantic
3138,FALSE
3139,atlantic
3140,atlantic
3141,atlantic
3142,atlantic
3143,atlantic
3144,atlantic
3145,atlantic
3146,atlantic
3147,atlantic
3148,atlantic
3149,atlantic
3150,atlantic
3151,atlantic
3152,FALSE
3153,atlantic
3154,atlantic
3155,atlantic
3156,atlantic
3157,atlantic
3158,atlantic
3159,atlantic
3160,atlantic
3161,atlantic
3162,atlantic
3163,FALSE
3164,atlantic
3165,atlantic
3166,atlantic
3167,atlantic
3168,FALSE
3169,atlantic
3170,arctic
3171,pacific
3172,atlantic
3173,atlantic
3174,atlantic
3175,arctic
3176,atlantic
3177,atlantic
3178,atlantic
3179,atlantic
3180,atlantic
3181,atlantic
3182,atlantic
3183,atlantic
3184,indian
3185,atlantic
3186,FALSE
3187,atlantic
3188,atlantic
3189,atlantic
3190,atlantic
3191,atlantic
3192,atlantic
3193,atlantic
3194,atlantic
3195,atlantic
3196,atlantic
3197,atlantic
3198,atlantic
3199,atlantic
3200,atlantic
3201,atlantic
3202,pacific
3203,atlantic
3204,arctic
3205,atlantic
3206,pacific
3207,pacific
3208,atlantic
3209,atlantic
3210,atlantic
3211,atlantic
3212,atlantic
3213,atlantic
3214,atlantic
3215,atlantic
3216,atlantic
3217,atlantic
3218,atlantic
3219,FALSE
3220,atlantic
3221,atlantic
3222,atlantic
3223,atlantic
3224,atlantic
3225,atlantic
3226,atlantic
3227,atlantic
3228,atlantic
3229,atlantic
3230,atlantic
3231,atlantic
3232,FALSE
3233,atlantic
3234,atlantic
3235,atlantic
3236,atlantic
3237,atlantic
3238,atlantic
3239,atlantic
3240,atlantic
3241,atlantic
3242,atlantic
3243,atlantic
3244,atlantic
3245,atlantic
3246,atlantic
3247,atlantic
3248,FALSE
3249,atlantic
3250,atlantic
3251,FALSE
3252,atlantic
3253,atlantic
3254,atlantic
3255,atlantic
3256,atlantic
3257,atlantic
3258,atlantic
3259,atlantic
3260,atlantic
3261,atlantic
3262,atlantic
3263,atlantic
3264,atlantic
3265,atlantic
3266,atlantic
3267,atlantic
3268,atlantic
3269,atlantic
3270,atlantic
3271,atlantic
3272,atlantic
3273,atlantic
3274,atlantic
3275,atlantic
3276,atlantic
3277,atlantic
3278,atlantic
3279,atlantic
3280,arctic
3281,pacific
3282,FALSE
3283,atlantic
3284,atlantic
3285,atlantic
3286,atlantic
3287,FALSE
3288,atlantic
3289,atlantic
3290,atlantic
3291,arctic
3292,atlantic
3293,arctic
3294,atlantic
3295,atlantic
3296,atlantic
3297,indian
3298,atlantic
3299,atlantic
3300,atlantic
3301,atlantic
3302,pacific
3303,atlantic
3304,FALSE
3305,atlantic
3306,atlantic
3307,pacific
3308,atlantic
3309,atlantic
3310,atlantic
3311,atlantic
3312,atlantic
3313,atlantic
3314,atlantic
3315,atlantic
3316,atlantic
3317,atlantic
3318,atlantic
3319,atlantic
3320,atlantic
3321,atlantic
3322,FALSE
3323,atlantic
3324,atlantic
3325,FALSE
3326,atlantic
3327,FALSE
3328,FALSE
3329,atlantic
3330,atlantic
3331,FALSE
3332,atlantic
3333,pacific
3334,atlantic
3335,atlantic
3336,atlantic
3337,FALSE
3338,atlantic
3339,FALSE
3340,atlantic
3341,atlantic
3342,atlantic
3343,arctic
3344,pacific
3345,pacific
3346,arctic
3347,atlantic
3348,pacific
3349,atlantic
3350,atlantic
3351,atlantic
3352,atlantic
3353,atlantic
3354,atlantic
3355,atlantic
3356,atlantic
3357,atlantic
3358,atlantic
3359,atlantic
3360,atlantic
3361,atlantic
3362,atlantic
3363,atlantic
3364,FALSE
3365,pacific
3366,atlantic
3367,atlantic
3368,atlantic
3369,atlantic
3370,atlantic
3371,atlantic
3372,atlantic
3373,pacific
3374,pacific
3375,atlantic
3376,atlantic
3377,atlantic
3378,atlantic
3379,atlantic
3380,FALSE
3381,atlantic
3382,atlantic
3383,atlantic
3384,atlantic
3385,atlantic
3386,atlantic
3387,atlantic
3388,atlantic
3389,pacific
3390,atlantic
3391,atlantic
3392,atlantic
3393,atlantic
3394,atlantic
3395,atlantic
3396,atlantic
3397,FALSE
3398,atlantic
3399,pacific
3400,pacific
3401,FALSE
3402,FALSE
3403,FALSE
3404,atlantic
3405,arctic
3406,FALSE
3407,atlantic
3408,atlantic
3409,atlantic
3410,atlantic
3411,atlantic
3412,atlantic
3413,atlantic
3414,atlantic
3415,FALSE
3416,atlantic
3417,atlantic
3418,atlantic
3419,atlantic
3420,atlantic
3421,atlantic
3422,pacific
3423,atlantic
3424,atlantic
3425,FALSE
3426,atlantic
3427,atlantic
3428,arctic
3429,atlantic
3430,atlantic
3431,atlantic
3432,atlantic
3433,atlantic
3434,pacific
3435,atlantic
3436,atlantic
3437,atlantic
3438,atlantic
3439,atlantic
3440,atlantic
3441,atlantic
3442,atlantic
3443,atlantic
3444,atlantic
3445,atlantic
3446,atlantic
3447,atlantic
3448,atlantic
3449,atlantic
3450,atlantic
3451,atlantic
3452,atlantic
3453,atlantic
3454,atlantic
3455,atlantic
3456,atlantic
3457,atlantic
3458,atlantic
3459,atlantic
3460,atlantic
3461,atlantic
3462,atlantic
3463,atlantic
3464,atlantic
3465,atlantic
3466,atlantic
3467,atlantic
3468,atlantic
3469,atlantic
3470,atlantic
3471,atlantic
3472,atlantic
3473,atlantic
3474,atlantic
3475,atlantic
3476,atlantic
3477,arctic
3478,arctic
3479,atlantic
3480,pacific
3481,atlantic
3482,arctic
3483,FALSE
3484,atlantic
3485,atlantic
3486,atlantic
3487,atlantic
3488,atlantic
3489,atlantic
3490,atlantic
3491,atlantic
3492,atlantic
3493,atlantic
3494,atlantic
3495,arctic
3496,pacific
3497,atlantic
3498,atlantic
3499,atlantic
3500,atlantic
3501,atlantic
3502,atlantic
3503,atlantic
3504,atlantic
3505,atlantic
3506,atlantic
3507,pacific
3508,atlantic
3509,arctic
3510,atlantic
3511,atlantic
3512,atlantic
3513,pacific
3514,atlantic
3515,atlantic
3516,indian
3517,FALSE
3518,atlantic
3519,atlantic
3520,indian
3521,atlantic
3522,atlantic
3523,atlantic
3524,FALSE
3525,atlantic
3526,pacific
3527,atlantic
3528,atlantic
3529,atlantic
3530,atlantic
3531,indian
3532,atlantic
3533,atlantic
3534,atlantic
3535,atlantic
3536,atlantic
3537,atlantic
3538,atlantic
3539,atlantic
3540,atlantic
3541,indian
3542,atlantic
3543,atlantic
3544,FALSE
3545,atlantic
3546,atlantic
3547,FALSE
3548,atlantic
3549,FALSE
3550,atlantic
3551,atlantic
3552,atlantic
3553,pacific
3554,atlantic
3555,atlantic
3556,atlantic
3557,atlantic
3558,arctic
3559,atlantic
3560,atlantic
3561,atlantic
3562,atlantic
3563,atlantic
3564,pacific
3565,atlantic
3566,atlantic
3567,atlantic
3568,pacific
3569,atlantic
3570,atlantic
3571,pacific
3572,atlantic
3573,atlantic
3574,atlantic
3575,atlantic
3576,arctic
3577,atlantic
3578,FALSE
3579,atlantic
3580,atlantic
3581,atlantic
3582,atlantic
3583,atlantic
3584,atlantic
3585,atlantic
3586,atlantic
3587,atlantic
3588,FALSE
3589,atlantic
3590,arctic
3591,atlantic
3592,atlantic
3593,arctic
3594,arctic
3595,FALSE
3596,atlantic
3597,atlantic
3598,atlantic
3599,FALSE
3600,FALSE
3601,FALSE
3602,FALSE
3603,atlantic
3604,atlantic
3605,pacific
3606,atlantic
3607,atlantic
3608,atlantic
3609,atlantic
3610,atlantic
3611,atlantic
3612,atlantic
3613,atlantic
3614,atlantic
3615,atlantic
3616,atlantic
3617,atlantic
3618,atlantic
3619,atlantic
3620,FALSE
3621,atlantic
3622,atlantic
3623,atlantic
3624,atlantic
3625,pacific
3626,atlantic
3627,atlantic
3628,atlantic
3629,atlantic
3630,atlantic
3631,atlantic
3632,atlantic
3633,atlantic
3634,FALSE
3635,atlantic
3636,atlantic
3637,atlantic
3638,atlantic
3639,atlantic
3640,atlantic
3641,atlantic
3642,atlantic
3643,atlantic
3644,atlantic
3645,atlantic
3646,atlantic
3647,atlantic
3648,atlantic
3649,atlantic
3650,arctic
3651,atlantic
3652,atlantic
3653,atlantic
3654,atlantic
3655,atlantic
3656,atlantic
3657,atlantic
3658,atlantic
3659,atlantic
3660,atlantic
3661,atlantic
3662,FALSE
3663,atlantic
3664,atlantic
3665,atlantic
3666,atlantic
3667,atlantic
3668,atlantic
3669,atlantic
3670,atlantic
3671,atlantic
3672,FALSE
3673,atlantic
3674,atlantic
3675,pacific
3676,atlantic
3677,atlantic
3678,FALSE
3679,atlantic
3680,atlantic
3681,atlantic
3682,atlantic
3683,atlantic
