,exact_name
1255,North Atlantic Ocean
1256,Norwegian Sea
1257,Southern Ocean
1258,Southern Ocean
1259,Barentsz Sea
1260,Sea of Okhotsk
1261,Sea of Okhotsk
1262,Sea of Okhotsk
1263,Sea of Okhotsk
1264,Southern Ocean
1265,Sea of Okhotsk
1266,Sea of Okhotsk
1267,Sea of Okhotsk
1268,Sea of Okhotsk
1269,Sea of Okhotsk
1270,Japan Sea
1271,Sea of Okhotsk
1272,FALSE
1273,FALSE
1274,North Atlantic Ocean
1275,North Atlantic Ocean
1276,Labrador Sea
1277,North Atlantic Ocean
1278,FALSE
1279,North Atlantic Ocean
1280,North Atlantic Ocean
1281,North Atlantic Ocean
1282,FALSE
1283,Gulf of Alaska
1284,FALSE
1285,FALSE
1286,North Atlantic Ocean
1287,FALSE
1288,FALSE
1289,FALSE
1290,FALSE
1291,FALSE
1292,FALSE
1293,FALSE
1294,North Atlantic Ocean
1295,FALSE
1296,FALSE
1297,South Pacific Ocean
1298,FALSE
1299,FALSE
1300,North Atlantic Ocean
1301,FALSE
1302,Gulf of Alaska
1303,FALSE
1304,FALSE
1305,FALSE
1306,FALSE
1307,FALSE
1308,FALSE
1309,FALSE
1310,FALSE
1311,FALSE
1312,FALSE
1313,FALSE
1314,FALSE
1315,South Atlantic Ocean
1316,South Atlantic Ocean
1317,South Atlantic Ocean
1318,South Atlantic Ocean
1319,South Atlantic Ocean
1320,South Atlantic Ocean
1321,Indian Ocean
1322,North Pacific Ocean
1323,South Atlantic Ocean
1324,North Pacific Ocean
1325,Arabian Sea
1326,North Pacific Ocean
1327,North Pacific Ocean
1328,FALSE
1329,Philippine Sea
1330,South Atlantic Ocean
1331,North Pacific Ocean
1332,North Pacific Ocean
1333,North Pacific Ocean
1334,North Pacific Ocean
1335,North Pacific Ocean
1336,North Pacific Ocean
1337,North Pacific Ocean
1338,Gulf of Alaska
1339,Japan Sea
1340,South Atlantic Ocean
1341,Southern Ocean
1342,Southern Ocean
1343,South Atlantic Ocean
1344,South Atlantic Ocean
1345,South Atlantic Ocean
1346,Southern Ocean
1347,Arafura Sea
1348,Tasman Sea
1349,Indian Ocean
1350,Coral Sea
1351,Indian Ocean
1352,Indian Ocean
1353,Indian Ocean
1354,Indian Ocean
1355,Indian Ocean
1356,South Pacific Ocean
1357,South Pacific Ocean
1358,Indian Ocean
1359,Indian Ocean
1360,Indian Ocean
1361,Indian Ocean
1362,Indian Ocean
1363,South Atlantic Ocean
1364,South Atlantic Ocean
1365,South Atlantic Ocean
1366,South Atlantic Ocean
1367,South Atlantic Ocean
1368,South Atlantic Ocean
1369,South Atlantic Ocean
1370,South Atlantic Ocean
1371,South Atlantic Ocean
1372,South Atlantic Ocean
1373,Indian Ocean
1374,Indian Ocean
1375,Indian Ocean
1376,Indian Ocean
1377,Indian Ocean
1378,Mozambique Channel
1379,Southern Ocean
1380,Southern Ocean
1381,South Atlantic Ocean
1382,South Atlantic Ocean
1383,South Atlantic Ocean
1384,North Pacific Ocean
1385,Indian Ocean
1386,Caribbean Sea
1387,FALSE
1388,North Pacific Ocean
1389,South Atlantic Ocean
1390,North Atlantic Ocean
1391,North Atlantic Ocean
1392,North Atlantic Ocean
1393,North Atlantic Ocean
1394,North Atlantic Ocean
1395,Celtic Sea
1396,North Atlantic Ocean
1397,North Atlantic Ocean
1398,North Atlantic Ocean
1399,North Atlantic Ocean
1400,North Atlantic Ocean
1401,North Atlantic Ocean
1402,North Atlantic Ocean
1403,North Atlantic Ocean
1404,North Atlantic Ocean
1405,North Atlantic Ocean
1406,Celtic Sea
1407,North Atlantic Ocean
1408,Celtic Sea
1409,North Atlantic Ocean
1410,North Atlantic Ocean
1411,North Atlantic Ocean
1412,North Atlantic Ocean
1413,North Atlantic Ocean
1414,Mediterranean Sea - Eastern Basin
1415,North Atlantic Ocean
1416,Barentsz Sea
1417,Barentsz Sea
1418,North Atlantic Ocean
1419,Greenland Sea
1420,North Atlantic Ocean
1421,Barentsz Sea
1422,Barentsz Sea
1423,Norwegian Sea
1424,Barentsz Sea
1425,North Atlantic Ocean
1426,South Atlantic Ocean
1427,South Atlantic Ocean
1428,South Atlantic Ocean
1429,Southern Ocean
1430,FALSE
1431,Sea of Okhotsk
1432,Sea of Okhotsk
1433,Sea of Okhotsk
1434,Southern Ocean
1435,Japan Sea
1436,Japan Sea
1437,Sea of Okhotsk
1438,Sea of Okhotsk
1439,Barentsz Sea
1440,FALSE
1441,North Pacific Ocean
1442,Sea of Okhotsk
1443,Barentsz Sea
1444,FALSE
1445,FALSE
1446,FALSE
1447,FALSE
1448,South Atlantic Ocean
1449,South Atlantic Ocean
1450,Labrador Sea
1451,FALSE
1452,Davis Strait
1453,FALSE
1454,FALSE
1455,North Atlantic Ocean
1456,FALSE
1457,North Atlantic Ocean
1458,North Atlantic Ocean
1459,North Atlantic Ocean
1460,North Atlantic Ocean
1461,FALSE
1462,FALSE
1463,FALSE
1464,North Atlantic Ocean
1465,FALSE
1466,FALSE
1467,FALSE
1468,FALSE
1469,FALSE
1470,FALSE
1471,FALSE
1472,FALSE
1473,FALSE
1474,FALSE
1475,FALSE
1476,FALSE
1477,FALSE
1478,FALSE
1479,FALSE
1480,FALSE
1481,FALSE
1482,FALSE
1483,FALSE
1484,FALSE
1485,FALSE
1486,North Pacific Ocean
1487,FALSE
1488,FALSE
1489,North Atlantic Ocean
1490,FALSE
1491,FALSE
1492,FALSE
1493,FALSE
1494,Indian Ocean
1495,South Atlantic Ocean
1496,South Atlantic Ocean
1497,South Atlantic Ocean
1498,North Pacific Ocean
1499,North Atlantic Ocean
1500,North Pacific Ocean
1501,FALSE
1502,North Pacific Ocean
1503,North Pacific Ocean
1504,North Pacific Ocean
1505,North Pacific Ocean
1506,North Pacific Ocean
1507,North Pacific Ocean
1508,North Pacific Ocean
1509,North Pacific Ocean
1510,Japan Sea
1511,Southern Ocean
1512,South Atlantic Ocean
1513,South Atlantic Ocean
1514,South Atlantic Ocean
1515,South Atlantic Ocean
1516,South Atlantic Ocean
1517,South Atlantic Ocean
1518,South Atlantic Ocean
1519,South Atlantic Ocean
1520,South Atlantic Ocean
1521,South Atlantic Ocean
1522,South Atlantic Ocean
1523,South Atlantic Ocean
1524,FALSE
1525,Coral Sea
1526,Indian Ocean
1527,Indian Ocean
1528,Indian Ocean
1529,Indian Ocean
1530,Indian Ocean
1531,Indian Ocean
1532,Indian Ocean
1533,Southern Ocean
1534,FALSE
1535,Tasman Sea
1536,Arafura Sea
1537,South Atlantic Ocean
1538,South Atlantic Ocean
1539,Indian Ocean
1540,South Atlantic Ocean
1541,Indian Ocean
1542,South Atlantic Ocean
1543,South Atlantic Ocean
1544,South Atlantic Ocean
1545,South Atlantic Ocean
1546,South Atlantic Ocean
1547,South Atlantic Ocean
1548,North Atlantic Ocean
1549,Gulf of Guinea
1550,Gulf of Guinea
1551,Gulf of Guinea
1552,Gulf of Guinea
1553,Indian Ocean
1554,Indian Ocean
1555,Indian Ocean
1556,Indian Ocean
1557,Indian Ocean
1558,Indian Ocean
1559,Indian Ocean
1560,Indian Ocean
1561,Southern Ocean
1562,Southern Ocean
1563,Southern Ocean
1564,South Atlantic Ocean
1565,Southern Ocean
1566,North Atlantic Ocean
1567,FALSE
1568,North Atlantic Ocean
1569,South Atlantic Ocean
1570,North Pacific Ocean
1571,North Atlantic Ocean
1572,North Atlantic Ocean
1573,North Atlantic Ocean
1574,North Atlantic Ocean
1575,North Atlantic Ocean
1576,North Atlantic Ocean
1577,Celtic Sea
1578,Celtic Sea
1579,North Atlantic Ocean
1580,North Atlantic Ocean
1581,North Atlantic Ocean
1582,North Atlantic Ocean
1583,North Atlantic Ocean
1584,North Atlantic Ocean
1585,North Atlantic Ocean
1586,North Atlantic Ocean
1587,Celtic Sea
1588,North Atlantic Ocean
1589,North Atlantic Ocean
1590,North Atlantic Ocean
1591,North Atlantic Ocean
1592,Celtic Sea
1593,South Atlantic Ocean
1594,North Atlantic Ocean
1595,Celtic Sea
1596,Celtic Sea
1597,North Atlantic Ocean
1598,North Atlantic Ocean
1599,North Atlantic Ocean
1600,Celtic Sea
1601,North Atlantic Ocean
1602,North Atlantic Ocean
1603,North Atlantic Ocean
1604,Celtic Sea
1605,Barentsz Sea
1606,Norwegian Sea
1607,Barentsz Sea
1608,Barentsz Sea
1609,Barentsz Sea
1610,Barentsz Sea
1611,North Atlantic Ocean
1612,Southern Ocean
1613,South Atlantic Ocean
1614,South Atlantic Ocean
1615,Philippine Sea
1616,Sea of Okhotsk
1617,Sea of Okhotsk
1618,Bering Sea
1619,Sea of Okhotsk
1620,Sea of Okhotsk
1621,Sea of Okhotsk
1622,Sea of Okhotsk
1623,Barentsz Sea
1624,Sea of Okhotsk
1625,Sea of Okhotsk
1626,FALSE
1627,FALSE
1628,FALSE
1629,FALSE
1630,South Atlantic Ocean
1631,South Atlantic Ocean
1632,South Atlantic Ocean
1633,FALSE
1634,Davis Strait
1635,Davis Strait
1636,FALSE
1637,FALSE
1638,FALSE
1639,FALSE
1640,North Atlantic Ocean
1641,North Atlantic Ocean
1642,North Atlantic Ocean
1643,North Atlantic Ocean
1644,FALSE
1645,FALSE
1646,FALSE
1647,FALSE
1648,FALSE
1649,FALSE
1650,FALSE
1651,FALSE
1652,FALSE
1653,FALSE
1654,FALSE
1655,North Atlantic Ocean
1656,North Atlantic Ocean
1657,North Atlantic Ocean
1658,FALSE
1659,FALSE
1660,FALSE
1661,FALSE
1662,FALSE
1663,FALSE
1664,FALSE
1665,FALSE
1666,FALSE
1667,North Atlantic Ocean
1668,FALSE
1669,FALSE
1670,FALSE
1671,FALSE
1672,FALSE
1673,FALSE
1674,FALSE
1675,North Atlantic Ocean
1676,North Atlantic Ocean
1677,North Atlantic Ocean
1678,FALSE
1679,FALSE
1680,Indian Ocean
1681,South Atlantic Ocean
1682,South Atlantic Ocean
1683,South Atlantic Ocean
1684,North Pacific Ocean
1685,South Atlantic Ocean
1686,North Pacific Ocean
1687,North Pacific Ocean
1688,North Pacific Ocean
1689,North Pacific Ocean
1690,North Pacific Ocean
1691,North Pacific Ocean
1692,North Pacific Ocean
1693,North Pacific Ocean
1694,North Pacific Ocean
1695,Indian Ocean
1696,South Atlantic Ocean
1697,FALSE
1698,Southern Ocean
1699,South Atlantic Ocean
1700,South Atlantic Ocean
1701,South Atlantic Ocean
1702,South Atlantic Ocean
1703,FALSE
1704,Arafura Sea
1705,Coral Sea
1706,Tasman Sea
1707,Indian Ocean
1708,Timor Sea
1709,Coral Sea
1710,Indian Ocean
1711,Indian Ocean
1712,Indian Ocean
1713,Indian Ocean
1714,Indian Ocean
1715,Timor Sea
1716,Indian Ocean
1717,Tasman Sea
1718,Tasman Sea
1719,Southern Ocean
1720,Indian Ocean
1721,Indian Ocean
1722,South Atlantic Ocean
1723,South Atlantic Ocean
1724,South Atlantic Ocean
1725,South Atlantic Ocean
1726,South Atlantic Ocean
1727,South Atlantic Ocean
1728,South Atlantic Ocean
1729,South Atlantic Ocean
1730,South Atlantic Ocean
1731,Gulf of Guinea
1732,South Atlantic Ocean
1733,Indian Ocean
1734,Indian Ocean
1735,Indian Ocean
1736,Mozambique Channel
1737,South Atlantic Ocean
1738,South Atlantic Ocean
1739,Southern Ocean
1740,FALSE
1741,FALSE
1742,North Atlantic Ocean
1743,Indian Ocean
1744,South Atlantic Ocean
1745,South Atlantic Ocean
1746,South Atlantic Ocean
1747,FALSE
1748,North Atlantic Ocean
1749,North Atlantic Ocean
1750,North Atlantic Ocean
1751,North Atlantic Ocean
1752,North Atlantic Ocean
1753,North Atlantic Ocean
1754,North Atlantic Ocean
1755,North Atlantic Ocean
1756,North Atlantic Ocean
1757,North Atlantic Ocean
1758,North Atlantic Ocean
1759,North Atlantic Ocean
1760,North Atlantic Ocean
1761,North Atlantic Ocean
1762,North Atlantic Ocean
1763,North Atlantic Ocean
1764,Southern Ocean
1765,Celtic Sea
1766,Celtic Sea
1767,North Atlantic Ocean
1768,Celtic Sea
1769,North Atlantic Ocean
1770,North Atlantic Ocean
1771,North Atlantic Ocean
1772,Norwegian Sea
1773,North Atlantic Ocean
1774,Barentsz Sea
1775,Barentsz Sea
1776,North Atlantic Ocean
1777,Norwegian Sea
1778,Barentsz Sea
1779,Barentsz Sea
1780,Norwegian Sea
1781,North Atlantic Ocean
1782,South Atlantic Ocean
1783,South Atlantic Ocean
1784,Southern Ocean
1785,South Atlantic Ocean
1786,Japan Sea
1787,Philippine Sea
1788,Sea of Okhotsk
1789,Japan Sea
1790,Sea of Okhotsk
1791,Japan Sea
1792,FALSE
1793,Sea of Okhotsk
1794,Sea of Okhotsk
1795,Bering Sea
1796,Sea of Okhotsk
1797,Sea of Okhotsk
1798,Sea of Okhotsk
1799,Barentsz Sea
1800,Barentsz Sea
1801,Barentsz Sea
1802,Barentsz Sea
1803,Barentsz Sea
1804,Barentsz Sea
1805,Barentsz Sea
1806,Sea of Okhotsk
1807,Gulf of Alaska
1808,FALSE
1809,FALSE
1810,FALSE
1811,FALSE
1812,FALSE
1813,FALSE
1814,North Atlantic Ocean
1815,Davis Strait
1816,FALSE
1817,North Atlantic Ocean
1818,North Atlantic Ocean
1819,FALSE
1820,FALSE
1821,North Atlantic Ocean
1822,FALSE
1823,FALSE
1824,FALSE
1825,FALSE
1826,FALSE
1827,North Atlantic Ocean
1828,Gulf of Alaska
1829,FALSE
1830,FALSE
1831,FALSE
1832,FALSE
1833,FALSE
1834,FALSE
1835,FALSE
1836,North Atlantic Ocean
1837,North Atlantic Ocean
1838,Gulf of Alaska
1839,FALSE
1840,Gulf of Alaska
1841,FALSE
1842,FALSE
1843,FALSE
1844,FALSE
1845,FALSE
1846,FALSE
1847,FALSE
1848,FALSE
1849,FALSE
1850,FALSE
1851,FALSE
1852,FALSE
1853,North Atlantic Ocean
1854,FALSE
1855,FALSE
1856,FALSE
1857,FALSE
1858,FALSE
1859,North Atlantic Ocean
1860,FALSE
1861,FALSE
1862,FALSE
1863,FALSE
1864,FALSE
1865,FALSE
1866,FALSE
1867,FALSE
1868,FALSE
1869,FALSE
1870,South Atlantic Ocean
1871,South Atlantic Ocean
1872,South Atlantic Ocean
1873,South Atlantic Ocean
1874,South Atlantic Ocean
1875,North Pacific Ocean
1876,North Pacific Ocean
1877,North Pacific Ocean
1878,North Pacific Ocean
1879,North Pacific Ocean
1880,North Pacific Ocean
1881,North Pacific Ocean
1882,North Pacific Ocean
1883,South Atlantic Ocean
1884,Southern Ocean
1885,South Atlantic Ocean
1886,North Atlantic Ocean
1887,North Atlantic Ocean
1888,South Atlantic Ocean
1889,Southern Ocean
1890,South Atlantic Ocean
1891,Arafura Sea
1892,Great Australian Bight
1893,Indian Ocean
1894,Indian Ocean
1895,Indian Ocean
1896,Indian Ocean
1897,Indian Ocean
1898,Indian Ocean
1899,Indian Ocean
1900,Indian Ocean
1901,Timor Sea
1902,South Pacific Ocean
1903,Indian Ocean
1904,Indian Ocean
1905,Indian Ocean
1906,Indian Ocean
1907,Indian Ocean
1908,Indian Ocean
1909,Indian Ocean
1910,South Atlantic Ocean
1911,South Atlantic Ocean
1912,South Atlantic Ocean
1913,South Atlantic Ocean
1914,South Atlantic Ocean
1915,South Atlantic Ocean
1916,South Atlantic Ocean
1917,South Atlantic Ocean
1918,South Atlantic Ocean
1919,South Atlantic Ocean
1920,South Atlantic Ocean
1921,Indian Ocean
1922,Gulf of Guinea
1923,Gulf of Guinea
1924,South Atlantic Ocean
1925,Indian Ocean
1926,Indian Ocean
1927,Indian Ocean
1928,Indian Ocean
1929,Indian Ocean
1930,Indian Ocean
1931,Indian Ocean
1932,Mozambique Channel
1933,Southern Ocean
1934,South Atlantic Ocean
1935,South Atlantic Ocean
1936,South Atlantic Ocean
1937,Southern Ocean
1938,South Atlantic Ocean
1939,Indian Ocean
1940,South Atlantic Ocean
1941,FALSE
1942,North Atlantic Ocean
1943,North Atlantic Ocean
1944,North Atlantic Ocean
1945,North Atlantic Ocean
1946,North Atlantic Ocean
1947,North Atlantic Ocean
1948,North Atlantic Ocean
1949,Celtic Sea
1950,North Atlantic Ocean
1951,North Atlantic Ocean
1952,North Atlantic Ocean
1953,North Atlantic Ocean
1954,North Atlantic Ocean
1955,North Atlantic Ocean
1956,North Atlantic Ocean
1957,North Atlantic Ocean
1958,North Atlantic Ocean
1959,North Atlantic Ocean
1960,Celtic Sea
1961,North Atlantic Ocean
1962,Celtic Sea
1963,North Atlantic Ocean
1964,North Atlantic Ocean
1965,North Atlantic Ocean
1966,Celtic Sea
1967,North Atlantic Ocean
1968,North Atlantic Ocean
1969,Celtic Sea
1970,North Atlantic Ocean
1971,North Atlantic Ocean
1972,North Atlantic Ocean
1973,North Atlantic Ocean
1974,Celtic Sea
1975,Celtic Sea
1976,North Atlantic Ocean
1977,North Atlantic Ocean
1978,Barentsz Sea
1979,Barentsz Sea
1980,Barentsz Sea
1981,Norwegian Sea
1982,Barentsz Sea
1983,Barentsz Sea
1984,Barentsz Sea
1985,Southern Ocean
1986,Southern Ocean
1987,Barentsz Sea
1988,Sea of Okhotsk
1989,Sea of Okhotsk
1990,Sea of Okhotsk
1991,Sea of Okhotsk
1992,Sea of Okhotsk
1993,FALSE
1994,Sea of Okhotsk
1995,Sea of Okhotsk
1996,Japan Sea
1997,Sea of Okhotsk
1998,Sea of Okhotsk
1999,Barentsz Sea
2000,North Atlantic Ocean
2001,Indian Ocean
2002,Indian Ocean
2003,FALSE
2004,FALSE
2005,FALSE
2006,South Atlantic Ocean
2007,South Atlantic Ocean
2008,North Atlantic Ocean
2009,North Atlantic Ocean
2010,FALSE
2011,North Atlantic Ocean
2012,FALSE
2013,FALSE
2014,FALSE
2015,FALSE
2016,FALSE
2017,FALSE
2018,FALSE
2019,FALSE
2020,FALSE
2021,North Atlantic Ocean
2022,North Atlantic Ocean
2023,Gulf of Alaska
2024,FALSE
2025,FALSE
2026,FALSE
2027,FALSE
2028,Gulf of Alaska
2029,Gulf of Alaska
2030,FALSE
2031,FALSE
2032,FALSE
2033,FALSE
2034,FALSE
2035,FALSE
2036,Gulf of Alaska
2037,FALSE
2038,FALSE
2039,FALSE
2040,FALSE
2041,FALSE
2042,FALSE
2043,FALSE
2044,FALSE
2045,FALSE
2046,FALSE
2047,FALSE
2048,FALSE
2049,FALSE
2050,FALSE
2051,Gulf of Alaska
2052,FALSE
2053,FALSE
2054,FALSE
2055,FALSE
2056,FALSE
2057,South Atlantic Ocean
2058,South Atlantic Ocean
2059,South Atlantic Ocean
2060,South Atlantic Ocean
2061,South Atlantic Ocean
2062,South Atlantic Ocean
2063,North Pacific Ocean
2064,North Pacific Ocean
2065,North Pacific Ocean
2066,North Pacific Ocean
2067,North Pacific Ocean
2068,North Pacific Ocean
2069,North Pacific Ocean
2070,North Pacific Ocean
2071,North Pacific Ocean
2072,North Pacific Ocean
2073,North Pacific Ocean
2074,North Pacific Ocean
2075,North Pacific Ocean
2076,North Pacific Ocean
2077,North Pacific Ocean
2078,North Pacific Ocean
2079,Southern Ocean
2080,South Atlantic Ocean
2081,South Atlantic Ocean
2082,South Atlantic Ocean
2083,South Atlantic Ocean
2084,South Atlantic Ocean
2085,South Atlantic Ocean
2086,FALSE
2087,Timor Sea
2088,Coral Sea
2089,Coral Sea
2090,Indian Ocean
2091,Indian Ocean
2092,Indian Ocean
2093,Indian Ocean
2094,Indian Ocean
2095,Indian Ocean
2096,Indian Ocean
2097,Indian Ocean
2098,South Pacific Ocean
2099,Tasman Sea
2100,Southern Ocean
2101,South Pacific Ocean
2102,Tasman Sea
2103,Indian Ocean
2104,Indian Ocean
2105,South Atlantic Ocean
2106,South Atlantic Ocean
2107,South Atlantic Ocean
2108,South Atlantic Ocean
2109,Gulf of Guinea
2110,South Atlantic Ocean
2111,Gulf of Guinea
2112,South Atlantic Ocean
2113,South Atlantic Ocean
2114,North Atlantic Ocean
2115,North Atlantic Ocean
2116,Indian Ocean
2117,Indian Ocean
2118,Indian Ocean
2119,Mozambique Channel
2120,Gulf of Guinea
2121,Gulf of Guinea
2122,North Atlantic Ocean
2123,South Atlantic Ocean
2124,FALSE
2125,South Atlantic Ocean
2126,North Atlantic Ocean
2127,FALSE
2128,North Atlantic Ocean
2129,North Atlantic Ocean
2130,North Atlantic Ocean
2131,North Atlantic Ocean
2132,North Atlantic Ocean
2133,North Atlantic Ocean
2134,North Atlantic Ocean
2135,North Atlantic Ocean
2136,North Atlantic Ocean
2137,North Atlantic Ocean
2138,North Atlantic Ocean
2139,North Atlantic Ocean
2140,North Atlantic Ocean
2141,North Atlantic Ocean
2142,North Atlantic Ocean
2143,Celtic Sea
2144,North Atlantic Ocean
2145,Celtic Sea
2146,North Atlantic Ocean
2147,Norwegian Sea
2148,North Atlantic Ocean
2149,North Atlantic Ocean
2150,North Atlantic Ocean
2151,Mediterranean Sea - Eastern Basin
2152,Celtic Sea
2153,Greenland Sea
2154,Barentsz Sea
2155,Barentsz Sea
2156,Barentsz Sea
2157,Barentsz Sea
2158,North Atlantic Ocean
2159,Barentsz Sea
2160,South Atlantic Ocean
2161,Sea of Okhotsk
2162,North Pacific Ocean
2163,Japan Sea
2164,Sea of Okhotsk
2165,Sea of Okhotsk
2166,Bering Sea
2167,Japan Sea
2168,Norwegian Sea
2169,Sea of Okhotsk
2170,Sea of Okhotsk
2171,Sea of Okhotsk
2172,Sea of Okhotsk
2173,Barentsz Sea
2174,FALSE
2175,FALSE
2176,FALSE
2177,South Atlantic Ocean
2178,South Atlantic Ocean
2179,South Atlantic Ocean
2180,FALSE
2181,FALSE
2182,North Atlantic Ocean
2183,FALSE
2184,North Atlantic Ocean
2185,North Atlantic Ocean
2186,North Atlantic Ocean
2187,South Atlantic Ocean
2188,FALSE
2189,FALSE
2190,FALSE
2191,FALSE
2192,FALSE
2193,FALSE
2194,FALSE
2195,FALSE
2196,FALSE
2197,Gulf of Alaska
2198,FALSE
2199,FALSE
2200,FALSE
2201,North Atlantic Ocean
2202,FALSE
2203,FALSE
2204,FALSE
2205,North Atlantic Ocean
2206,North Atlantic Ocean
2207,Gulf of Alaska
2208,FALSE
2209,FALSE
2210,FALSE
2211,FALSE
2212,FALSE
2213,FALSE
2214,FALSE
2215,FALSE
2216,North Atlantic Ocean
2217,FALSE
2218,FALSE
2219,FALSE
2220,FALSE
2221,Gulf of Alaska
2222,FALSE
2223,FALSE
2224,FALSE
2225,FALSE
2226,FALSE
2227,Gulf of Alaska
2228,North Atlantic Ocean
2229,North Atlantic Ocean
2230,North Atlantic Ocean
2231,North Atlantic Ocean
2232,Gulf of Alaska
2233,FALSE
2234,FALSE
2235,FALSE
2236,FALSE
2237,South Atlantic Ocean
2238,South Atlantic Ocean
2239,South Atlantic Ocean
2240,South Atlantic Ocean
2241,Arabian Sea
2242,North Pacific Ocean
2243,South Atlantic Ocean
2244,Arabian Sea
2245,North Pacific Ocean
2246,North Pacific Ocean
2247,North Pacific Ocean
2248,North Pacific Ocean
2249,North Pacific Ocean
2250,Southern Ocean
2251,FALSE
2252,South Atlantic Ocean
2253,South Atlantic Ocean
2254,South Atlantic Ocean
2255,Indian Ocean
2256,Indian Ocean
2257,Great Australian Bight
2258,Coral Sea
2259,Indian Ocean
2260,Indian Ocean
2261,Indian Ocean
2262,Timor Sea
2263,Indian Ocean
2264,Tasman Sea
2265,South Pacific Ocean
2266,FALSE
2267,Indian Ocean
2268,Indian Ocean
2269,Indian Ocean
2270,Great Australian Bight
2271,South Atlantic Ocean
2272,South Atlantic Ocean
2273,South Atlantic Ocean
2274,South Atlantic Ocean
2275,South Atlantic Ocean
2276,South Atlantic Ocean
2277,South Atlantic Ocean
2278,South Atlantic Ocean
2279,Gulf of Guinea
2280,Gulf of Guinea
2281,Gulf of Guinea
2282,Gulf of Guinea
2283,Gulf of Guinea
2284,Gulf of Guinea
2285,Gulf of Guinea
2286,Indian Ocean
2287,Indian Ocean
2288,Indian Ocean
2289,Indian Ocean
2290,Indian Ocean
2291,Indian Ocean
2292,Indian Ocean
2293,South Atlantic Ocean
2294,South Atlantic Ocean
2295,South Atlantic Ocean
2296,South Atlantic Ocean
2297,Southern Ocean
2298,North Atlantic Ocean
2299,North Atlantic Ocean
2300,South Atlantic Ocean
2301,FALSE
2302,FALSE
2303,FALSE
2304,North Atlantic Ocean
2305,Sea of Okhotsk
2306,North Atlantic Ocean
2307,North Pacific Ocean
2308,Indian Ocean
2309,North Atlantic Ocean
2310,Celtic Sea
2311,Celtic Sea
2312,South Atlantic Ocean
2313,North Pacific Ocean
2314,North Pacific Ocean
2315,South Atlantic Ocean
2316,North Atlantic Ocean
2317,North Pacific Ocean
2318,North Pacific Ocean
2319,Coral Sea
2320,South Atlantic Ocean
2321,South Atlantic Ocean
2322,Celtic Sea
2323,North Atlantic Ocean
2324,North Atlantic Ocean
2325,North Pacific Ocean
2326,North Pacific Ocean
2327,Indian Ocean
2328,North Atlantic Ocean
2329,North Atlantic Ocean
2330,North Atlantic Ocean
2331,South Atlantic Ocean
2332,FALSE
2333,North Atlantic Ocean
2334,Southern Ocean
2335,North Atlantic Ocean
2336,Japan Sea
2337,North Pacific Ocean
2338,Coral Sea
2339,North Atlantic Ocean
2340,North Atlantic Ocean
2341,North Atlantic Ocean
2342,South Atlantic Ocean
2343,South Atlantic Ocean
2344,North Atlantic Ocean
2345,Sea of Okhotsk
2346,North Atlantic Ocean
2347,South Atlantic Ocean
2348,South Pacific Ocean
2349,South Atlantic Ocean
2350,North Atlantic Ocean
2351,FALSE
2352,South Atlantic Ocean
2353,North Sea
2354,Norwegian Sea
2355,North Atlantic Ocean
2356,Indian Ocean
2357,Celtic Sea
2358,Barentsz Sea
2359,North Atlantic Ocean
2360,Arabian Sea
2361,Timor Sea
2362,South Atlantic Ocean
2363,Coral Sea
2364,FALSE
2365,Indian Ocean
2366,Celtic Sea
2367,North Atlantic Ocean
2368,Sea of Okhotsk
2369,Indian Ocean
2370,North Pacific Ocean
2371,North Atlantic Ocean
2372,North Atlantic Ocean
2373,Sea of Okhotsk
2374,FALSE
2375,Indian Ocean
2376,Mozambique Channel
2377,Norwegian Sea
2378,North Atlantic Ocean
2379,North Atlantic Ocean
2380,FALSE
2381,North Atlantic Ocean
2382,Davis Strait
2383,South Atlantic Ocean
2384,North Atlantic Ocean
2385,North Atlantic Ocean
2386,North Atlantic Ocean
2387,FALSE
2388,Coral Sea
2389,Gulf of Guinea
2390,FALSE
2391,FALSE
2392,Celtic Sea
2393,North Atlantic Ocean
2394,Gulf of Alaska
2395,North Atlantic Ocean
2396,North Atlantic Ocean
2397,Gulf of Alaska
2398,South Atlantic Ocean
2399,FALSE
2400,North Atlantic Ocean
2401,North Atlantic Ocean
2402,Arafura Sea
2403,South Atlantic Ocean
2404,FALSE
2405,Indian Ocean
2406,South Atlantic Ocean
2407,Indian Ocean
2408,Sea of Okhotsk
2409,South Atlantic Ocean
2410,North Atlantic Ocean
2411,Indian Ocean
2412,FALSE
2413,North Pacific Ocean
2414,Southern Ocean
2415,Gulf of Alaska
2416,FALSE
2417,South Atlantic Ocean
2418,South Atlantic Ocean
2419,South Pacific Ocean
2420,Norwegian Sea
2421,Sea of Okhotsk
2422,Tasman Sea
2423,North Atlantic Ocean
2424,Tasman Sea
2425,South Atlantic Ocean
2426,Indian Ocean
2427,Gulf of Guinea
2428,North Atlantic Ocean
2429,FALSE
2430,South Atlantic Ocean
2431,South Atlantic Ocean
2432,FALSE
2433,Mozambique Channel
2434,South Atlantic Ocean
2435,FALSE
2436,FALSE
2437,Barentsz Sea
2438,North Pacific Ocean
2439,North Atlantic Ocean
2440,FALSE
2441,Mozambique Channel
2442,South Atlantic Ocean
2443,FALSE
2444,FALSE
2445,South Atlantic Ocean
2446,South Atlantic Ocean
2447,Indian Ocean
